station.id,site,sampling.date,visit.type,sampling.year,date,time,vwc.10cm
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/13/21,21:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/13/21,22:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/13/21,23:00,9.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,0:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,1:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,2:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,3:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,4:00,9.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,5:00,9.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,6:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,7:00,9.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,8:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,9:00,9.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,10:00,9.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,11:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,12:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,13:00,9.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,14:00,9.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,15:00,9.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,16:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,17:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,18:00,9.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,19:00,9.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,20:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,21:00,9.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,22:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/14/21,23:00,9.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,0:00,9.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,1:00,9.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,2:00,9.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,3:00,9.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,4:00,9.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,5:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,6:00,9.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,7:00,9.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,8:00,9.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,9:00,9.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,10:00,9.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,11:00,9.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,12:00,9.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,13:00,9.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,14:00,9.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,15:00,9.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,16:00,9.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,17:00,9.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,18:00,11.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,19:00,13.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,20:00,14.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,21:00,14
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,22:00,13.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/15/21,23:00,13.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,0:00,13.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,1:00,13.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,2:00,13.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,3:00,13.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,4:00,13.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,5:00,13.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,6:00,13.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,7:00,13.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,8:00,13.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,9:00,13.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,10:00,13.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,11:00,13.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,12:00,13.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,13:00,13.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,14:00,13
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,15:00,13
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,16:00,13
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,17:00,13
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,18:00,13
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,19:00,13
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,20:00,13.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,21:00,13.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,22:00,12.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/16/21,23:00,13
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,0:00,12.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,1:00,12.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,2:00,12.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,3:00,12.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,4:00,12.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,5:00,12.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,6:00,12.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,7:00,12.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,8:00,12.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,9:00,12.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,10:00,12.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,11:00,12.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,12:00,12.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,13:00,12.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,14:00,12.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,15:00,12.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,16:00,11.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,17:00,12
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,18:00,12.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,19:00,12
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,20:00,12.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,21:00,11.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,22:00,11.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/17/21,23:00,11.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,0:00,11.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,1:00,11.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,2:00,11.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,3:00,11.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,4:00,11.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,5:00,11.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,6:00,11.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,7:00,11.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,8:00,11.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,9:00,11.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,10:00,11.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,11:00,11.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,12:00,11.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,13:00,11.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,14:00,11.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,15:00,11.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,16:00,11.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,17:00,11.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,18:00,11.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,19:00,10.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,20:00,11.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,21:00,11
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,22:00,10.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/18/21,23:00,10.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,0:00,10.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,1:00,10.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,2:00,10.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,3:00,10.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,4:00,10.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,5:00,10.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,6:00,10.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,7:00,10.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,8:00,10.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,9:00,10.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,10:00,10.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,11:00,10.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,12:00,10.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,13:00,10.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,14:00,10.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,15:00,10.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,16:00,10.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,17:00,10.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,18:00,10.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,19:00,10.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,20:00,10.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,21:00,10.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,22:00,10.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/19/21,23:00,10.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,0:00,10.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,1:00,10
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,2:00,10.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,3:00,10.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,4:00,10.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,5:00,10.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,6:00,10.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,7:00,10.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,8:00,10
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,9:00,10.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,10:00,10.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,11:00,10
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,12:00,10.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,13:00,10
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,14:00,10.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,15:00,9.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,16:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,17:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,18:00,10
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,19:00,9.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,20:00,9.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,21:00,9.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,22:00,9.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/20/21,23:00,9.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,0:00,9.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,1:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,2:00,9.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,3:00,9.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,4:00,9.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,5:00,9.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,6:00,9.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,7:00,9.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,8:00,9.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,9:00,9.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,10:00,9.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,11:00,9.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,12:00,9.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,13:00,9.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,14:00,9.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,15:00,9.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,16:00,9.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,17:00,9.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,18:00,9.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,19:00,9.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,20:00,9.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,21:00,9.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,22:00,9.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/21/21,23:00,9.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,0:00,9.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,1:00,9.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,2:00,9.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,3:00,9.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,4:00,9.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,5:00,9.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,6:00,9.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,7:00,9.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,8:00,9.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,9:00,9.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,10:00,9.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,11:00,9.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,12:00,9.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,13:00,9.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,14:00,9.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,15:00,9.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,16:00,9.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,17:00,9.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,18:00,9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,19:00,9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,20:00,9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,21:00,9.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,22:00,9.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/22/21,23:00,9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,0:00,9.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,1:00,8.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,2:00,9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,3:00,9.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,4:00,9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,5:00,9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,6:00,8.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,7:00,9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,8:00,8.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,9:00,9.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,10:00,9.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,11:00,8.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,12:00,8.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,13:00,13
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,14:00,29.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,15:00,26.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,16:00,25.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,17:00,24.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,18:00,23.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,19:00,30.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,20:00,28
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,21:00,26.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,22:00,26
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/23/21,23:00,25.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,0:00,24.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,1:00,24.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,2:00,23.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,3:00,23.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,4:00,23.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,5:00,23
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,6:00,22.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,7:00,22.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,8:00,22.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,9:00,22.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,10:00,22.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,11:00,21.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,12:00,21.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,13:00,21.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,14:00,21.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,15:00,20.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,16:00,20.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,17:00,20.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,18:00,20
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,19:00,20
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,20:00,19.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,21:00,19.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,22:00,19.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/24/21,23:00,19.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,0:00,19.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,1:00,19.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,2:00,19.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,3:00,19.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,4:00,19.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,5:00,19.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,6:00,19.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,7:00,19.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,8:00,19.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,9:00,19.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,10:00,19.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,11:00,19.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,12:00,19.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,13:00,18.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,14:00,18.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,15:00,18.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,16:00,18.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,17:00,18.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,18:00,17.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,19:00,17.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,20:00,17.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,21:00,17.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,22:00,17.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/25/21,23:00,17.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,0:00,17.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,1:00,17.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,2:00,17.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,3:00,17.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,4:00,17.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,5:00,17.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,6:00,17.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,7:00,17.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,8:00,17.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,9:00,17.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,10:00,17.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,11:00,17.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,12:00,17.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,13:00,17.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,14:00,17.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,15:00,17.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,16:00,16.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,17:00,16.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,18:00,16.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,19:00,16.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,20:00,16.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,21:00,16.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,22:00,16.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/26/21,23:00,16.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,0:00,16.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,1:00,16.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,2:00,16.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,3:00,16.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,4:00,16.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,5:00,16.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,6:00,16.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,7:00,16.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,8:00,16.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,9:00,16.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,10:00,16.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,11:00,16.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,12:00,16.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,13:00,16.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,14:00,16.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,15:00,16.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,16:00,16
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,17:00,16
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,18:00,16
