station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidity,wind.speed,additive.precip,incremental.precip,accumulated.precip,atm.pressure,sea.level.pressure
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 07:46 UTC,26.67,84,0.45,,,0,97880.1,100904.77
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 08:01 UTC,26.67,85,0.45,,,0,97880.1,100904.77
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 08:16 UTC,26.67,85,0.45,,,0,97880.1,100904.77
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 08:46 UTC,26.11,86,0.45,,,0,97880.1,100910.51
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 09:30 UTC,26.67,86,0,,,0,97880.1,100904.76
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 10:01 UTC,26.67,86,0,,,0,97847.29,100870.94
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 10:16 UTC,26.11,86,0,,,0,97847.29,100876.68
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 10:31 UTC,26.11,86,0,,,0,97847.29,100876.68
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 11:01 UTC,26.11,87,0,,,0,97880.1,100910.5
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 11:16 UTC,25.56,87,0,,,0,97880.1,100916.17
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 11:30 UTC,25.56,87,0,,,0,97880.1,100916.17
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 11:45 UTC,25.56,88,0,,,0,97912.89,100949.97
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 12:00 UTC,25.56,88,0,,,0,97912.89,100949.97
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 12:16 UTC,25.56,88,0,,,0,97945.7,100983.8
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 12:31 UTC,25.56,88,0,,,0,97945.7,100983.8
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 12:46 UTC,25.56,88,0,,,0,97978.5,101017.61
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 13:03 UTC,25.56,88,0,,,0,98011.3,101051.43
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 13:17 UTC,26.11,87,0.45,,,0,98011.3,101045.76
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 13:45 UTC,26.67,84,0.45,,,0,98011.3,101040.03
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 14:15 UTC,27.22,82,0.45,,,0,98044.1,101068.22
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 14:47 UTC,28.33,78,0.45,,,0,98044.1,101056.94
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 15:01 UTC,28.89,75,0.45,,,0,98011.3,101017.49
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 15:16 UTC,29.44,72,0.45,,,0,98011.3,101011.96
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 15:30 UTC,30,70,0.9,,,0,98011.3,101006.35
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 15:45 UTC,30.56,69,0.45,,,0,98011.3,101000.75
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 16:00 UTC,30.56,68,0.45,,,0,98011.3,101000.76
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 16:16 UTC,31.11,64,0.45,,,0,98011.3,100995.3
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 16:31 UTC,31.11,65,0.45,,,0,98011.3,100995.29
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 17:02 UTC,32.78,60,0.45,,,0,97978.5,100945.01
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 17:15 UTC,32.78,57,0.45,,,0,97978.5,100945.03
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 17:30 UTC,33.89,57,0.45,,,0,97945.7,100900.36
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 17:45 UTC,34.44,55,0.45,,,0,97945.7,100895.02
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 18:00 UTC,34.44,54,0.45,,,0,97945.7,100895.02
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 18:16 UTC,35,53,0.45,,,0,97945.7,100889.59
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 18:31 UTC,35,51,0.45,,,0,97912.89,100855.82
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 18:46 UTC,35.56,50,0.45,,,0,97945.7,100884.2
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 19:02 UTC,36.11,49,0.45,,,0,97912.89,100845.12
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 19:30 UTC,36.67,47,0,,,0,97880.1,100805.99
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 19:45 UTC,36.67,47,0.45,,,0,97847.29,100772.2
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 20:00 UTC,36.67,48,0.45,,,0,97847.29,100772.19
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 20:17 UTC,37.22,45,0.45,,,0,97847.29,100766.96
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 20:46 UTC,37.78,43,0.45,,,0,97781.69,100694.09
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 21:15 UTC,37.78,43,0.45,,,0,97748.88,100660.3
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 21:46 UTC,37.78,43,0.45,,,0,97683.28,100592.75
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 22:00 UTC,37.78,43,0.9,,,0,97683.28,100592.75
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 22:16 UTC,37.22,42,0.45,,,0,97683.28,100598.08
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 22:31 UTC,37.22,43,0,,,0,97683.28,100598.07
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 22:47 UTC,37.22,43,0,,,0,97683.28,100598.07
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 23:01 UTC,37.22,44,0,,,0,97650.48,100564.29
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 23:17 UTC,36.67,44,0,,,0,97650.48,100569.53
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 23:30 UTC,36.67,43,0.45,,,0,97617.68,100535.76
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/08/2019 23:45 UTC,36.11,44,0,,,0,97617.68,100541.11
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 00:00 UTC,36.11,44,0,,,0,97617.68,100541.11
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 00:16 UTC,36.11,45,0,,,0,97617.68,100541.1
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 00:31 UTC,35.56,45,0,,,0,97617.68,100546.39
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 00:45 UTC,35,45,0,,,0,97617.68,100551.79
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 01:17 UTC,34.44,47,0,,,0,97584.88,100523.4
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 01:32 UTC,33.89,48,0,,,0,97617.68,100562.52
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 01:45 UTC,33.89,49,0,,,0,97617.68,100562.51
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 02:00 UTC,33.33,51,0,,,0,97617.68,100567.95
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 02:15 UTC,33.33,54,0,,,0,97683.28,100635.51
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 02:30 UTC,32.78,57,0.45,,,0,97683.28,100640.87
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 02:45 UTC,32.78,59,0.45,,,0,97716.09,100674.66
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 03:01 UTC,32.22,61,0.45,,,0,97716.09,100680.15
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 03:16 UTC,31.67,63,0.45,,,0,97748.88,100719.35
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 03:31 UTC,31.11,64,0.9,,,0,97748.88,100724.89
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 03:47 UTC,30.56,66,0.45,,,0,97748.88,100730.35
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 04:00 UTC,30.56,68,0,,,0,97781.69,100764.14
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 04:15 UTC,30,70,0,,,0,97814.49,100803.52
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 04:30 UTC,30,72,0,,,0,97814.49,100803.51
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 05:01 UTC,28.89,76,0,,,0,97847.29,100848.44
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 07:46 UTC,26.67,84,0,,,0,97880.1,100904.77
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 08:15 UTC,26.67,84,0,,,0,97880.1,100904.77
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 08:31 UTC,26.67,84,0,,,0,97912.89,100938.58
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 08:46 UTC,26.67,84,0.45,,,0,97912.89,100938.58
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 09:01 UTC,26.67,84,0,,,0,97912.89,100938.58
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 09:16 UTC,26.67,84,0,,,0,97912.89,100938.58
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 09:31 UTC,26.67,84,0,,,0,97912.89,100938.58
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 09:47 UTC,26.67,85,0,,,0,97912.89,100938.57
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 10:02 UTC,26.67,85,0,,,0,97912.89,100938.57
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 10:15 UTC,26.67,85,0,,,0,97912.89,100938.57
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 10:30 UTC,26.67,85,0,,,0,97912.89,100938.57
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 10:45 UTC,26.11,85,0,,,0,97912.89,100944.32
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 11:01 UTC,26.11,86,0,,,0,97912.89,100944.31
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 11:16 UTC,26.11,86,0,,,0,97912.89,100944.31
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 11:31 UTC,26.11,87,0,,,0,97912.89,100944.31
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 11:46 UTC,25.56,87,0,,,0,97945.7,100983.8
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 12:02 UTC,25.56,88,0,,,0,97978.5,101017.61
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 12:15 UTC,25.56,89,0,,,0,97978.5,101017.61
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 12:30 UTC,25.56,89,0,,,0,97978.5,101017.61
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 12:46 UTC,25.56,88,0,,,0,97978.5,101017.61
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 13:00 UTC,26.11,88,0,,,0,98011.3,101045.76
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 14:01 UTC,27.22,84,0.45,,,0,98044.1,101068.21
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 14:15 UTC,27.22,83,0.45,,,0,98044.1,101068.22
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 15:00 UTC,29.44,74,0.9,,,0,98076.9,101079.56
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 15:16 UTC,29.44,73,0.45,,,0,98076.9,101079.56
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 15:31 UTC,30,71,0.9,,,0,98109.71,101107.76
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 15:46 UTC,30.56,69,0.9,,,0,98109.71,101102.16
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 16:01 UTC,30.56,68,0.9,,,0,98076.9,101068.36
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 16:31 UTC,31.67,62,0.45,,,0,98076.9,101057.35
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 16:45 UTC,32.78,60,0.9,,,0,98076.9,101046.39
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 17:01 UTC,33.33,56,0.9,,,0,98044.1,101007.22
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 17:16 UTC,33.89,55,0.45,,,0,98044.1,101001.75
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 17:32 UTC,33.89,55,0.45,,,0,98044.1,101001.75
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 18:00 UTC,35,52,0.45,,,0,98011.3,100957.18
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 18:30 UTC,35.56,48,0.45,,,0,97945.7,100884.22
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 18:45 UTC,36.11,48,0.45,,,0,97912.89,100845.13
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 19:01 UTC,36.67,46,0.45,,,0,97912.89,100839.77
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 19:16 UTC,36.67,44,0.45,,,0,97912.89,100839.79
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 19:32 UTC,37.22,43,0.45,,,0,97880.1,100800.77
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 19:45 UTC,37.22,41,0.9,,,0,97880.1,100800.79
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 20:31 UTC,37.78,40,0.9,,,0,97814.49,100727.9
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 20:46 UTC,38.33,39,0.45,,,0,97814.49,100722.69
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 21:01 UTC,38.33,40,0.45,,,0,97781.69,100688.91
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 21:16 UTC,38.33,38,0.45,,,0,97748.88,100655.14
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 21:45 UTC,38.33,38,0.45,,,0,97716.09,100621.38
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 22:00 UTC,37.78,36,0.45,,,0,97716.09,100626.61
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 22:31 UTC,37.78,39,0.45,,,0,97683.28,100592.79
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 22:46 UTC,37.78,39,0.45,,,0,97683.28,100592.79
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 23:17 UTC,37.22,40,0,,,0,97683.28,100598.1
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 23:32 UTC,36.67,41,0.45,,,0,97683.28,100603.34
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/09/2019 23:45 UTC,36.67,41,0,,,0,97650.48,100569.56
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 00:00 UTC,36.11,42,0,,,0,97650.48,100574.91
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 00:15 UTC,35.56,43,0.45,,,0,97650.48,100580.19
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 00:30 UTC,35.56,44,0,,,0,97683.28,100613.96
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 00:46 UTC,35,46,0,,,0,97683.28,100619.35
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 01:01 UTC,35,48,0,,,0,97683.28,100619.33
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 01:31 UTC,33.89,50,0,,,0,97683.28,100630.08
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 01:47 UTC,33.33,51,0.45,,,0,97748.88,100703.12
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 02:00 UTC,32.78,52,0.45,,,0,97748.88,100708.5
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 02:15 UTC,32.78,55,0.45,,,0,97781.69,100742.28
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 02:30 UTC,32.22,57,0.9,,,0,97814.49,100781.57
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 02:46 UTC,31.67,59,0.45,,,0,97814.49,100786.98
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 03:00 UTC,31.11,61,0.45,,,0,97814.49,100792.52
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 03:16 UTC,30.56,62,0.9,,,0,97847.29,100831.79
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 03:46 UTC,30,66,0.9,,,0,97880.1,100871.17
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 04:01 UTC,29.44,66,0.45,,,0,97880.1,100876.78
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 04:30 UTC,28.89,69,0,,,0,97912.89,100916.1
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 05:00 UTC,28.33,73,0.45,,,0,97945.7,100955.55
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 05:15 UTC,28.33,75,0.45,,,0,97912.89,100921.72
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 05:47 UTC,27.78,78,0,,,0,97945.7,100961.1
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 06:02 UTC,27.22,79,0,,,0,97978.5,101000.62
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 06:30 UTC,26.67,81,0,,,0,97945.7,100972.42
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 06:45 UTC,26.67,83,0,,,0,97945.7,100972.41
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 07:00 UTC,26.11,84,0.45,,,0,97945.7,100978.15
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 07:16 UTC,26.11,84,0.45,,,0,97912.89,100944.32
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 07:46 UTC,26.11,85,0,,,0,97912.89,100944.32
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 08:01 UTC,26.11,85,0,,,0,97912.89,100944.32
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 08:15 UTC,26.11,85,0.45,,,0,97880.1,100910.51
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 08:46 UTC,25.56,86,0.45,,,0,97880.1,100916.17
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 09:00 UTC,25.56,86,0,,,0,97912.89,100949.98
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 09:16 UTC,25.56,86,0,,,0,97912.89,100949.98
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 09:46 UTC,25.56,86,0.45,,,0,97912.89,100949.98
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 10:01 UTC,25.56,86,0,,,0,97912.89,100949.98
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 10:30 UTC,25.56,85,0.45,,,0,97945.7,100983.81
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 11:15 UTC,25.56,86,0,,,0,97978.5,101017.62
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 11:31 UTC,25.56,86,0,,,0,97978.5,101017.62
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 11:46 UTC,25.56,86,0,,,0,97978.5,101017.62
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 12:02 UTC,25.56,85,0,,,0,98011.3,101051.45
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 12:17 UTC,25.56,85,0,,,0,98011.3,101051.45
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 12:30 UTC,25.56,86,0,,,0,98011.3,101051.44
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 13:00 UTC,25.56,86,0,,,0,98044.1,101085.26
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 13:16 UTC,26.11,86,0.45,,,0,98076.9,101113.4
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 13:30 UTC,26.11,84,0,,,0,98109.71,101147.24
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 13:45 UTC,26.67,83,0.45,,,0,98109.71,101141.48
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 14:01 UTC,27.22,81,0.45,,,0,98109.71,101135.86
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 14:30 UTC,27.78,79,0.45,,,0,98142.51,101163.97
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 15:00 UTC,28.33,76,0.45,,,0,98142.51,101158.39
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 15:32 UTC,30,71,0,,,0,98142.51,101141.56
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 16:01 UTC,31.11,65,0.9,,,0,98142.51,101130.5
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 16:16 UTC,31.67,64,0.9,,,0,98109.71,101091.14
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 17:00 UTC,33.33,59,0.45,,,0,98109.71,101074.79
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 17:16 UTC,33.33,56,0.45,,,0,98109.71,101074.81
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 17:46 UTC,35,53,0,,,0,98044.1,100990.95
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 18:01 UTC,35,52,0.45,,,0,98044.1,100990.96
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,08/10/2019 18:15 UTC,35,53,0.45,,,0,98011.3,100957.17
