station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidity,wind.speed,wind.direction,wind.gust,incremental.precip,atm.pressure,sea.level.pressure
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/23/2019 19:35 UTC,33,43.73,3.6,360,7.72,,99986.26,101649.89
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/23/2019 19:55 UTC,33.2,42.45,4.63,20,10.29,,99952.99,101614.97
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/23/2019 20:15 UTC,33.2,39.62,5.14,10,9.77,,99952.99,101614.99
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/23/2019 20:35 UTC,33.6,38.26,5.66,20,8.23,,99919.71,101578.97
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/23/2019 20:55 UTC,33.8,37.36,5.14,50,8.23,,99919.71,101577.89
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/23/2019 21:15 UTC,34,36.71,5.66,50,9.26,,99919.71,101576.8
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/23/2019 21:35 UTC,33.6,36.83,4.63,50,8.23,,99919.71,101578.98
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/23/2019 21:55 UTC,34,36.02,4.63,30,9.26,,99886.44,101542.98
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/23/2019 22:15 UTC,33.8,35.96,4.63,30,8.75,,99886.44,101544.07
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/23/2019 22:35 UTC,33.2,39.37,3.09,30,8.23,,99853.16,101513.5
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/23/2019 22:55 UTC,33.7,38.53,4.63,30,7.72,,99853.16,101510.77
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/23/2019 23:15 UTC,33.5,38.23,5.14,20,8.23,,99819.89,101478.04
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/23/2019 23:35 UTC,33,38.33,4.63,20,,,99853.16,101514.6
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/23/2019 23:55 UTC,32.8,39.51,4.63,40,,,99886.44,101549.52
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 00:15 UTC,32.5,40.43,4.63,60,,,99886.44,101551.16
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 00:35 UTC,32,42.38,4.63,50,,,99886.44,101553.9
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 00:55 UTC,31.5,43.87,2.57,60,,,99919.71,101590.48
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 01:15 UTC,31,45.13,2.06,60,,,99952.99,101627.09
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 01:35 UTC,30.2,48.44,1.54,60,,,99986.26,101665.36
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 01:55 UTC,29.6,51.41,0,0,,,99986.26,101668.7
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 02:15 UTC,28.2,57.86,1.54,40,,,99986.26,101676.56
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 02:35 UTC,28,60.01,0,0,,,100019.53,101711.52
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 02:55 UTC,27.8,61.86,0,0,,,100052.81,101746.49
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 03:15 UTC,27.2,63.27,1.54,40,,,100052.81,101749.9
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 03:35 UTC,27,64.42,1.54,40,,,100052.81,101751.04
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 03:55 UTC,27.2,62.88,2.06,50,,,100086.08,101783.74
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 04:15 UTC,27.1,63.25,1.54,60,,,100086.08,101784.31
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 04:35 UTC,27.1,63.25,1.54,50,,,100086.08,101784.31
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 04:55 UTC,27,63.62,1.54,50,,,100052.81,101751.04
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 05:15 UTC,26.5,65.92,1.54,50,,,100052.81,101753.89
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 05:35 UTC,26.5,65.92,1.54,40,,,100086.08,101787.73
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 05:55 UTC,26,67.9,1.54,40,,,100086.08,101790.59
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 06:15 UTC,25.7,69.54,1.54,40,,,100086.08,101792.31
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 06:35 UTC,25.5,70.37,1.54,50,,,100052.81,101759.63
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 06:55 UTC,25.2,71.63,1.54,40,,,100052.81,101761.36
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 07:15 UTC,25,72.49,2.06,40,,,100052.81,101762.51
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 07:35 UTC,24.8,73.36,2.06,30,,,100052.81,101763.66
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 07:55 UTC,24.5,74.68,2.06,40,,,100052.81,101765.4
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 08:15 UTC,24.4,75.13,2.06,10,,,100052.81,101765.98
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 08:35 UTC,23.2,79.74,0,0,,,100052.81,101772.97
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 08:55 UTC,23.9,76.93,2.06,20,,,100086.08,101802.73
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 09:15 UTC,23.7,77.38,1.54,40,,,100086.08,101803.89
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 09:35 UTC,23.3,79.27,1.54,20,,,100119.34,101840.06
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 09:55 UTC,23.1,80.23,2.06,50,,,100152.62,101875.08
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 10:15 UTC,23,79.72,1.54,40,,,100152.62,101875.67
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 10:35 UTC,22.7,80.67,1.54,50,,,100152.62,101877.43
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 10:55 UTC,22.5,81.15,2.06,30,,,100185.89,101912.45
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 11:15 UTC,22.5,81.15,1.54,30,,,100185.89,101912.45
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 11:35 UTC,22.2,82.13,1.54,40,,,100219.17,101948.07
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 11:55 UTC,22,82.62,1.54,20,,,100219.17,101949.25
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 12:15 UTC,22,83.13,0,0,,,100219.17,101949.25
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 12:35 UTC,22.2,82.13,1.54,30,,,100252.44,101981.91
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 12:55 UTC,22.7,80.17,1.54,50,,,100252.44,101978.97
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 13:15 UTC,23.2,78.76,2.06,50,,,100285.71,102009.87
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 13:35 UTC,24,75.06,2.57,50,,,100285.71,102005.2
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 13:55 UTC,25.3,67.33,2.06,80,,,100318.99,102031.51
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 14:15 UTC,26.3,60.75,3.6,60,,,100318.99,102025.76
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 14:35 UTC,27.4,55.19,4.12,70,,,100352.26,102053.32
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 14:55 UTC,27.7,50.27,3.6,50,,,100352.26,102051.62
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 15:15 UTC,28.2,44.93,4.12,50,7.2,,100352.26,102048.8
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 15:35 UTC,28.7,40.66,3.6,60,9.77,,100352.26,102045.98
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 15:55 UTC,28.7,41.19,5.66,70,8.23,,100352.26,102045.97
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 16:15 UTC,28.8,38.88,6.17,60,9.77,,100352.26,102045.42
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 16:35 UTC,29,39.45,3.6,40,7.72,,100352.26,102044.29
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 16:55 UTC,29.5,38.33,4.12,30,,,100318.99,102007.64
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 17:15 UTC,29.6,38.11,5.14,50,8.75,,100318.99,102007.08
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 17:35 UTC,29.8,38.16,5.14,20,8.23,,100285.71,101972.12
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 17:55 UTC,30.4,37.36,4.63,40,8.23,,100285.71,101968.76
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 18:15 UTC,30.4,36.88,5.66,40,8.23,,100252.44,101934.93
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 18:35 UTC,31,34.72,5.14,30,7.72,,100252.44,101931.59
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 18:55 UTC,31,34.5,7.2,10,8.75,,100219.17,101897.77
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 19:15 UTC,31.3,33.69,4.12,40,8.23,,100185.89,101862.27
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 19:35 UTC,30.9,36.07,4.63,20,,,100152.62,101830.65
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 19:55 UTC,31.7,34.25,3.6,40,,,100119.34,101792.38
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 20:15 UTC,32.2,31.82,5.66,30,7.72,,100119.34,101789.63
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 20:35 UTC,32.2,31.4,3.09,30,7.72,,100052.81,101722
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 20:55 UTC,32.5,30.88,3.6,20,7.2,,100052.81,101720.35
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 21:15 UTC,32.3,31.02,3.6,60,7.72,,100019.53,101687.61
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 21:35 UTC,32.3,32.26,5.14,10,7.72,,99986.26,101653.78
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 21:55 UTC,32.6,31.11,4.63,50,8.23,,99986.26,101652.14
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 22:15 UTC,32.4,31.87,4.12,20,,,99952.99,101619.41
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 22:35 UTC,32.5,29.88,2.57,30,,,99952.99,101618.87
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 22:55 UTC,32.5,31.28,3.6,40,,,99952.99,101618.86
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 23:15 UTC,32,31.55,4.63,30,,,99919.71,101587.78
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 23:35 UTC,32,32.18,5.14,40,7.72,,99919.71,101587.77
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/24/2019 23:55 UTC,31.5,32.25,3.6,50,,,99952.99,101624.37
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 00:15 UTC,31.3,33.04,3.09,40,7.2,,99952.99,101625.47
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 00:35 UTC,31,33.39,2.06,40,,,99952.99,101627.13
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 00:55 UTC,30.2,37.3,2.06,40,,,99952.99,101631.57
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 01:15 UTC,29.5,39.33,2.06,30,,,99952.99,101635.48
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 01:35 UTC,28.7,42.82,1.54,20,,,99986.26,101673.79
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 01:55 UTC,27.9,45.43,0,0,,,99986.26,101678.3
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 02:15 UTC,27,49.13,0,0,,,99986.26,101683.41
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 02:35 UTC,26,53.11,1.54,20,,,100019.53,101722.95
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 02:55 UTC,25.6,56.15,1.54,20,,,100019.53,101725.24
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 03:15 UTC,24.9,59.28,0,0,,,100052.81,101763.13
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 03:35 UTC,25.5,56.12,1.54,20,,,100052.81,101759.67
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 03:55 UTC,24.6,60.35,1.54,30,,,100052.81,101764.86
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 04:15 UTC,24.8,59.26,1.54,30,,,100086.08,101797.54
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 04:35 UTC,24,63.35,1.54,30,,,100086.08,101802.18
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 04:55 UTC,23.9,63.73,1.54,40,,,100119.34,101836.59
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 05:15 UTC,24,62.95,1.54,30,,,100119.34,101836.01
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 05:35 UTC,23.5,65.28,2.06,20,,,100119.34,101838.92
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 05:55 UTC,23.4,65.26,2.06,30,,,100119.34,101839.51
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 06:15 UTC,23.4,65.26,1.54,20,,,100086.08,101805.68
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 06:35 UTC,23,66.86,2.06,20,,,100086.08,101808.01
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 06:55 UTC,22.7,68.51,2.06,20,,,100052.81,101775.93
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 07:15 UTC,22,71.49,1.54,20,,,100052.81,101780.04
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 07:35 UTC,21.7,72.81,0,0,,,100052.81,101781.81
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 07:55 UTC,21.4,74.15,1.54,30,,,100052.81,101783.59
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 08:15 UTC,21.3,75.08,0,0,,,100052.81,101784.18
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 08:35 UTC,21.1,75.53,2.06,20,,,100052.81,101785.36
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 08:55 UTC,21,75.51,1.54,20,,,100086.08,101819.8
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 09:15 UTC,21,75.51,1.54,20,,,100052.81,101785.96
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 09:35 UTC,20.7,76.91,0,0,,,100052.81,101787.74
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 09:55 UTC,20,80.31,0,0,,,100086.08,101825.76
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 10:15 UTC,20.6,77.88,2.06,20,,,100086.08,101822.18
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 10:35 UTC,21.1,75.53,2.06,20,,,100119.34,101853.05
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 10:55 UTC,21,75.99,2.06,30,,,100119.34,101853.64
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 11:15 UTC,20.6,77.88,1.54,40,,,100119.34,101856.02
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 11:35 UTC,19.8,81.31,1.54,30,,,100152.62,101894.65
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 11:55 UTC,20,80.31,1.54,40,,,100152.62,101893.46
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 12:15 UTC,20,80.82,1.54,40,,,100152.62,101893.45
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 12:35 UTC,20.5,80.37,1.54,40,,,100185.89,101924.31
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 12:55 UTC,21,78.44,1.54,50,,,100219.17,101955.19
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 13:15 UTC,22.1,75.69,0,0,,,100219.17,101948.67
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 13:35 UTC,23.6,71.34,0,0,,,100219.17,101939.87
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 13:55 UTC,25.1,64.81,1.54,60,,,100252.44,101964.99
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 14:15 UTC,26.3,59.99,1.54,50,,,100285.71,101991.92
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 14:35 UTC,27.4,53.81,3.09,90,,,100285.71,101985.64
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 14:55 UTC,28.2,50.08,4.12,90,,,100252.44,101947.27
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 15:15 UTC,28.9,46,3.6,90,,,100285.71,101977.15
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 15:35 UTC,29.2,44.07,3.09,80,,,100285.71,101975.47
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 15:55 UTC,29.7,39.39,3.09,50,,,100285.71,101972.67
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 16:15 UTC,29.4,41.12,3.09,20,,,100285.71,101974.35
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 16:35 UTC,30.1,39.25,2.57,70,,,100285.71,101970.43
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 16:55 UTC,30.2,38.28,4.63,70,,,100252.44,101936.04
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 17:15 UTC,29.9,37.46,5.14,70,,,100219.17,101903.9
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 17:35 UTC,30.7,37.44,2.57,40,,,100252.44,101933.26
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 17:55 UTC,31,36.1,3.09,350,,,100219.17,101897.76
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 18:15 UTC,31.3,35.95,5.14,80,,,100185.89,101862.26
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 18:35 UTC,31.7,35.15,3.09,100,,,100185.89,101860.04
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 18:55 UTC,32.3,33.76,3.09,90,,,100185.89,101856.73
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 19:15 UTC,32.5,31.49,3.09,70,,,100152.62,101821.82
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 19:35 UTC,32.1,33.48,0,0,,,100119.34,101790.18
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 19:55 UTC,32.7,31.75,3.09,50,,,100086.08,101753.07
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 20:15 UTC,32.8,31.78,3.6,70,,,100052.81,101718.69
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 20:35 UTC,33.3,31.3,3.09,350,,,100019.53,101682.12
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 20:55 UTC,33.4,31.74,3.6,50,,,99986.26,101647.75
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 21:15 UTC,33.7,31.41,3.6,40,,,99986.26,101646.11
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 21:35 UTC,33.6,31.18,3.09,80,,,99952.99,101612.84
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 21:55 UTC,33.5,31.77,0,0,,,99952.99,101613.38
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 22:15 UTC,33.6,30.78,3.09,30,,,99952.99,101612.84
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 22:35 UTC,33.6,30.39,2.57,20,,,99919.71,101579.01
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 22:55 UTC,33.8,30.44,4.12,100,,,99919.71,101577.92
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 23:15 UTC,33.6,28.66,5.66,70,7.2,,99919.71,101579.02
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 23:35 UTC,33.3,29.14,3.6,80,,,99919.71,101580.65
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/25/2019 23:55 UTC,33.4,28.6,3.6,90,,,99919.71,101580.11
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/26/2019 00:15 UTC,33,30.62,3.09,90,,,99952.99,101616.12
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/26/2019 00:35 UTC,32.5,30.68,3.09,90,,,99952.99,101618.86
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/26/2019 00:55 UTC,31.8,33.4,3.6,90,,,99952.99,101622.71
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/26/2019 01:15 UTC,30.7,35.09,2.06,100,,,99952.99,101628.79
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/26/2019 01:35 UTC,29.6,36.17,2.06,100,,,99952.99,101634.93
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/26/2019 01:55 UTC,29.6,36.89,1.54,40,,,99986.26,101668.75
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/26/2019 02:15 UTC,26.8,50.03,0,0,,,99986.26,101684.55
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/26/2019 02:35 UTC,25.6,55.08,0,0,,,100019.53,101725.25
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/26/2019 02:55 UTC,25.5,55.77,0,0,,,100019.53,101725.82
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/26/2019 03:15 UTC,23.5,67.81,0,0,,,100052.81,101771.24
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/26/2019 03:35 UTC,25.2,60.11,0,0,,,100086.08,101795.23
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/26/2019 03:55 UTC,24.2,64.61,0,0,,,100119.34,101834.84
KGYB,Russel_2020_01,30.16917,-96.8,148.1328,6/21/20,i,2020,07/26/2019 04:15 UTC,23.5,67.81,0,0,,,100119.34,101838.92
