station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidity,wind.speed,wind.gust,additive.precip,incremental.precip,accumulated.precip,wind.cardinaldirection,atm.pressure,sea.level.pressure
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 21:00 CDT,27,69.79,7.2,,,,,SE,100725.86,101037.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 21:05 CDT,27,69.79,6.69,,,,,SE,100725.86,101037.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 21:10 CDT,27,69.79,5.66,,,,,SE,100725.86,101037.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 21:15 CDT,27,69.79,6.69,,,,,SE,100725.86,101037.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 21:20 CDT,27,69.79,6.69,,,,,SE,100725.86,101037.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 21:25 CDT,27,69.79,6.69,,,,,SSE,100725.86,101037.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 21:30 CDT,27,74.19,6.17,,,,,SSE,100759.61,101071.05
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 21:35 CDT,27,74.19,5.14,,,,,SSE,100759.61,101071.05
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 21:40 CDT,27,74.19,5.66,,,,,SSE,100759.61,101071.05
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 21:45 CDT,27,74.19,5.66,,,,,SSE,100759.61,101071.05
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 21:50 CDT,27,74.19,6.17,,,,,SE,100759.61,101071.05
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 21:53 CDT,26.7,74.14,6.17,,,,,SSE,100759.61,101071.37
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 21:55 CDT,27,74.19,6.17,,,,,SSE,100759.61,101071.05
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 22:00 CDT,27,74.19,5.66,,,,,SSE,100759.61,101071.05
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 22:05 CDT,27,74.19,5.14,,,,,SSE,100759.61,101071.05
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 22:10 CDT,27,74.19,6.17,,,,,SSE,100793.37,101104.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 22:15 CDT,27,74.19,6.17,,,,,SSE,100793.37,101104.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 22:20 CDT,27,74.19,6.17,,,,,SSE,100793.37,101104.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 22:25 CDT,27,74.19,5.66,,,,,SSE,100793.37,101104.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 22:30 CDT,27,74.19,4.63,,,,,SSE,100827.12,101138.77
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 22:35 CDT,27,74.19,4.63,,,,,SSE,100827.12,101138.77
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 22:40 CDT,26,78.68,4.63,,,,,SSE,100827.12,101139.81
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 22:45 CDT,27,74.19,3.6,,,,,S,100827.12,101138.77
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 22:50 CDT,27,74.19,3.09,,,,,S,100827.12,101138.77
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 22:53 CDT,26.7,76.43,4.12,,,,,S,100827.12,101139.08
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 22:55 CDT,27,74.19,3.6,,,,,SSE,100860.88,101172.64
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 23:00 CDT,27,74.19,3.09,,,,,SSE,100827.12,101138.77
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 23:05 CDT,26,78.68,3.6,,,,,SSE,100827.12,101139.81
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 23:10 CDT,26,78.68,4.12,,,,,SSE,100827.12,101139.81
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 23:15 CDT,26,78.68,4.12,,,,,SSE,100827.12,101139.81
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 23:20 CDT,26,78.68,3.6,,,,,SSE,100827.12,101139.81
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 23:25 CDT,26,78.68,4.12,,,,,SSE,100827.12,101139.81
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 23:30 CDT,26,78.68,4.12,,,,,SSE,100827.12,101139.81
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 23:35 CDT,26,78.68,4.63,,,,,SSE,100827.12,101139.81
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 23:40 CDT,26,78.68,5.14,,,,,SSE,100860.88,101173.68
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 23:45 CDT,26,78.68,4.63,,,,,SE,100827.12,101139.81
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 23:50 CDT,26,78.68,4.63,,,,,SE,100827.12,101139.81
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 23:53 CDT,25.6,81.55,4.63,,,,,SE,100827.12,101140.23
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/21/2020 23:55 CDT,26,78.68,4.63,,,,,SE,100827.12,101139.81
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 00:00 CDT,26,78.68,4.63,,,,,SE,100860.88,101173.68
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 00:05 CDT,26,78.68,4.12,,,,,SE,100860.88,101173.68
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 00:10 CDT,26,78.68,5.14,,,,,SE,100860.88,101173.68
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 00:15 CDT,26,78.68,5.14,,,,,SE,100827.12,101139.81
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 00:20 CDT,26,78.68,4.63,,,,,SE,100827.12,101139.81
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 00:25 CDT,26,78.68,4.12,,,,,SE,100827.12,101139.81
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 00:30 CDT,26,78.68,4.63,,,,,SE,100827.12,101139.81
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 00:35 CDT,25,83.48,4.63,,,,,SE,100827.12,101140.86
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 00:40 CDT,25,83.48,4.63,,,,,SE,100827.12,101140.86
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 00:45 CDT,25,83.48,3.6,,,,,SE,100827.12,101140.86
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 00:50 CDT,25,83.48,3.6,,,,,SE,100827.12,101140.86
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 00:53 CDT,25,84.51,3.6,,,,,SE,100827.12,101140.86
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 00:55 CDT,25,83.48,3.09,,,,,SE,100827.12,101140.86
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 01:00 CDT,25,83.48,3.6,,,,,SE,100827.12,101140.86
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 01:05 CDT,25,83.48,3.6,,,,,SE,100827.12,101140.86
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 01:10 CDT,25,83.48,3.09,,,,,SE,100827.12,101140.86
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 01:15 CDT,24,88.62,3.09,,,,,SE,100827.12,101141.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 01:20 CDT,24,88.62,3.09,,,,,SE,100827.12,101141.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 01:25 CDT,25,88.7,2.57,,,,,SSE,100827.12,101140.86
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 01:30 CDT,25,88.7,3.09,,,,,SSE,100827.12,101140.86
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 01:35 CDT,24,94.16,2.57,,,,,SE,100827.12,101141.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 01:40 CDT,24,94.16,2.57,,,,,SE,100827.12,101141.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 01:45 CDT,24,94.16,2.57,,,,,SE,100827.12,101141.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 01:50 CDT,25,88.7,2.57,,,,,SSE,100827.12,101140.86
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 01:53 CDT,24.4,90.83,2.06,,,,,SSE,100827.12,101141.5
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 01:55 CDT,24,94.16,2.57,,,,,SE,100827.12,101141.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 02:00 CDT,24,94.16,1.54,,,,,SSE,100793.37,101108.06
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 02:05 CDT,24,88.62,3.09,,,,,SE,100793.37,101108.07
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 02:10 CDT,24,88.62,2.57,,,,,SE,100793.37,101108.07
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 02:15 CDT,24,88.62,3.09,,,,,ESE,100793.37,101108.07
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 02:20 CDT,24,88.62,3.09,,,,,SE,100793.37,101108.07
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 02:25 CDT,24,88.62,2.57,,,,,SE,100759.61,101074.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 02:30 CDT,24,94.16,2.06,,,,,SSE,100759.61,101074.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 02:35 CDT,24,88.62,1.54,,,,,S,100759.61,101074.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 02:40 CDT,24,94.16,1.54,,,,,S,100759.61,101074.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 02:45 CDT,24,94.16,1.54,,,,,S,100759.61,101074.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 02:50 CDT,24,94.16,1.54,,,,,SSE,100759.61,101074.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 02:53 CDT,24.4,90.83,1.54,,,,,S,100793.37,101107.64
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 02:55 CDT,24,94.16,1.54,,,,,S,100759.61,101074.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 03:00 CDT,24,94.16,2.06,,,,,S,100759.61,101074.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 03:05 CDT,24,94.16,1.54,,,,,SSW,100793.37,101108.06
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 03:10 CDT,24,94.16,2.06,,,,,SSW,100793.37,101108.06
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 03:15 CDT,25,88.7,2.06,,,,,SSW,100793.37,101107.01
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 03:20 CDT,25,88.7,2.06,,,,,SSW,100827.12,101140.86
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 03:25 CDT,25,88.7,2.06,,,,,S,100827.12,101140.86
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 03:30 CDT,25,88.7,2.06,,,,,SSE,100827.12,101140.86
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 03:35 CDT,25,88.7,3.6,,,,,SE,100793.37,101107.01
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 03:40 CDT,25,88.7,3.6,,,,,SE,100793.37,101107.01
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 03:45 CDT,25,88.7,3.6,,,,,SE,100759.61,101073.14
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 03:50 CDT,25,88.7,4.12,,,,,SE,100759.61,101073.14
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 03:53 CDT,25,87.64,3.6,,,,,SE,100759.61,101073.14
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 03:55 CDT,25,88.7,3.6,,,,,SE,100759.61,101073.14
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 04:00 CDT,25,88.7,4.12,,,,,SE,100759.61,101073.14
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 04:05 CDT,24,94.16,4.12,,,,,SSE,100759.61,101074.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 04:10 CDT,24,94.16,2.57,,,,,SSE,100759.61,101074.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 04:15 CDT,24,94.16,2.57,,,,,S,100759.61,101074.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 04:20 CDT,24,94.16,2.57,,,,,S,100759.61,101074.2
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 04:25 CDT,25,88.7,2.06,,,,,S,100793.37,101107.01
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 04:30 CDT,25,88.7,3.6,,,,,S,100793.37,101107.01
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 04:35 CDT,25,88.7,3.09,,,,,SSE,100793.37,101107.01
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 04:40 CDT,25,88.7,4.12,,,,,SSE,100793.37,101107.01
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 04:45 CDT,25,88.7,4.12,,,,,SSE,100793.37,101107.01
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 04:50 CDT,24,94.16,4.12,,,,,SSE,100827.12,101141.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 04:53 CDT,24.4,90.83,3.6,,,,,SSE,100793.37,101107.64
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 04:55 CDT,24,94.16,4.12,,,,,SSE,100793.37,101108.06
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 05:00 CDT,24,94.16,3.09,,,,,SSE,100793.37,101108.06
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 05:05 CDT,24,88.62,3.6,,,,,SE,100793.37,101108.07
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 05:10 CDT,24,88.62,4.12,,,,,SE,100793.37,101108.07
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 05:15 CDT,24,88.62,4.12,,,,,SE,100793.37,101108.07
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 05:20 CDT,24,88.62,3.6,,,,,SE,100793.37,101108.07
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 05:25 CDT,24,88.62,3.09,,,,,SE,100793.37,101108.07
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 05:30 CDT,24,88.62,3.09,,,,,SE,100793.37,101108.07
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 05:35 CDT,24,88.62,3.09,,,,,SE,100793.37,101108.07
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 05:40 CDT,24,88.62,2.06,,,,,S,100793.37,101108.07
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 05:45 CDT,24,88.62,2.06,,,,,S,100827.12,101141.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 05:50 CDT,24,88.62,2.06,,,,,S,100827.12,101141.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 05:53 CDT,24.4,87.58,2.06,,,,,S,100827.12,101141.5
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 05:55 CDT,24,88.62,2.06,,,,,S,100827.12,101141.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 06:00 CDT,24,88.62,0,,,,,N,100860.88,101175.79
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 06:05 CDT,24,88.62,1.54,,,,,S,100860.88,101175.79
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 06:10 CDT,24,88.62,1.54,,,,,S,100860.88,101175.79
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 06:15 CDT,24,88.62,0,,,,,N,100860.88,101175.79
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 06:20 CDT,24,88.62,0,,,,,N,100894.64,101209.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 06:25 CDT,24,88.62,0,,,,,N,100894.64,101209.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 06:30 CDT,24,88.62,0,,,,,N,100894.64,101209.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 06:35 CDT,24,88.62,0,,,,,N,100894.64,101209.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 06:40 CDT,24,88.62,0,,,,,N,100894.64,101209.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 06:45 CDT,23,94.12,0,,,,,N,100894.64,101210.72
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 06:50 CDT,23,94.12,0,,,,,N,100894.64,101210.72
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 06:53 CDT,23.3,93.56,0,,,,,N,100894.64,101210.4
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 06:55 CDT,24,88.62,0,,,,,N,100894.64,101209.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 07:00 CDT,24,88.62,0,,,,,N,100928.39,101243.51
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 07:05 CDT,24,94.16,0,,,,,N,100928.39,101243.51
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 07:10 CDT,24,94.16,0,,,,,N,100894.64,101209.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 07:15 CDT,24,94.16,2.06,,,,,SSE,100928.39,101243.51
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 07:20 CDT,25,88.7,0,,,,,N,100928.39,101242.45
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 07:25 CDT,26,83.6,0,,,,,N,100928.39,101241.4
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 07:30 CDT,26,83.6,1.54,,,,,SSE,100894.64,101207.54
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 07:35 CDT,26,83.6,2.06,,,,,S,100894.64,101207.54
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 07:40 CDT,26,83.6,3.6,,,,,SSE,100894.64,101207.54
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 07:45 CDT,26,83.6,4.12,,,,,SSE,100860.88,101173.68
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 07:50 CDT,26,83.6,4.12,,,,,S,100860.88,101173.68
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 07:53 CDT,26.1,84.63,4.12,,,,,SSE,100860.88,101173.57
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 07:55 CDT,26,83.6,4.12,,,,,SSE,100860.88,101173.68
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 08:00 CDT,27,78.82,4.63,,,,,SSE,100860.88,101172.63
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 08:05 CDT,27,83.71,4.63,,,,,SSE,100860.88,101172.63
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 08:10 CDT,27,78.82,6.17,,,,,SSE,100860.88,101172.63
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 08:15 CDT,27,83.71,5.66,,,,,SSE,100827.12,101138.77
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 08:20 CDT,27,83.71,5.66,,,,,SSE,100827.12,101138.77
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 08:25 CDT,27,83.71,7.72,,,,,SSE,100860.88,101172.63
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 08:30 CDT,28,78.97,5.14,,,,,SSE,100860.88,101171.59
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 08:35 CDT,28,78.97,7.72,,,,,SSE,100827.12,101137.73
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 08:40 CDT,28,78.97,6.69,,,,,SSE,100827.12,101137.73
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 08:45 CDT,28,78.97,5.14,,,,,S,100860.88,101171.59
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 08:50 CDT,28,78.97,4.12,,,,,S,100860.88,101171.59
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 08:53 CDT,28.3,77.14,4.12,,,,,S,100860.88,101171.28
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 08:55 CDT,28,78.97,4.63,,,,,S,100860.88,101171.59
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 09:00 CDT,28,78.97,4.12,,,,,S,100860.88,101171.59
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 09:05 CDT,28,74.36,4.63,7.2,,,,S,100860.88,101171.6
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 09:10 CDT,28,78.97,5.66,,,,,SSE,100894.64,101205.46
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 09:15 CDT,28,78.97,6.69,9.77,,,,SSE,100894.64,101205.46
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 09:20 CDT,28,74.36,6.69,,,,,SSE,100860.88,101171.6
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 09:25 CDT,28,74.36,6.69,,,,,S,100860.88,101171.6
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 09:30 CDT,28,74.36,7.72,,,,,SSE,100860.88,101171.6
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 09:35 CDT,29,70.17,7.2,,,,,SSE,100860.88,101170.57
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 09:40 CDT,29,70.17,6.69,,,,,S,100860.88,101170.57
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 09:45 CDT,29,70.17,6.69,,,,,SSE,100860.88,101170.57
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/21/20,i,2020,05/22/2020 09:50 CDT,29,70.17,5.66,,,,,S,100860.88,101170.57
