station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidity,wind.speed,wind.gust,accumulated.rpecip,wind.cardinal direction,atm.pressure,sea.level.pressure
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 05:30 CDT,21.67,87,1.34,4.02,0,SE,99540.07,100418.47
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 05:46 CDT,21.11,89,1.34,3.13,0,SSE,99540.07,100420.15
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 06:01 CDT,21.11,90,1.79,3.58,0,SSE,99540.07,100420.15
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 06:15 CDT,21.11,89,2.68,4.02,0,S,99540.07,100420.15
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 06:16 CDT,21.11,89,2.68,4.02,0,S,99540.07,100420.15
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 06:30 CDT,21.11,85,3.58,6.7,0,SSW,99540.07,100420.15
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 06:45 CDT,21.11,85,3.58,5.37,0,S,99540.07,100420.15
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 07:01 CDT,21.11,85,3.13,5.81,0,S,99573.63,100454.01
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 07:16 CDT,21.11,85,2.23,7.15,0,SSW,99573.63,100454.01
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 07:31 CDT,21.11,85,3.58,6.26,0,SSW,99573.63,100454.01
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 07:45 CDT,21.11,84,4.02,6.26,0,SSE,99573.63,100454.01
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 08:00 CDT,21.67,85,2.68,6.26,0,SSW,99573.63,100452.33
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 08:15 CDT,21.67,85,3.13,5.81,0,SSE,99573.63,100452.33
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 08:31 CDT,21.67,85,3.58,6.26,0,S,99573.63,100452.33
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 08:45 CDT,21.67,85,3.58,6.26,0,SSW,99540.07,100418.47
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 09:00 CDT,22.22,85,1.79,5.37,0,SSE,99540.07,100416.83
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 09:16 CDT,22.22,84,3.58,5.81,0,SSW,99506.52,100382.98
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 09:30 CDT,22.78,84,3.58,6.26,0,SSW,99540.07,100415.16
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 09:45 CDT,22.78,83,4.47,7.6,0,S,99540.07,100415.16
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 10:16 CDT,23.33,84,2.68,7.6,0,WSW,99573.63,100447.38
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 10:31 CDT,23.33,83,4.02,7.15,0,SSW,99573.63,100447.38
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 10:45 CDT,23.33,83,3.13,7.15,0,SSW,99540.07,100413.53
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 11:02 CDT,23.89,83,3.13,8.05,0,SSW,99573.63,100445.73
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 11:15 CDT,23.89,83,4.02,8.05,0,SSW,99573.63,100445.73
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 11:31 CDT,24.44,82,4.02,6.7,0,S,99540.07,100410.25
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 11:45 CDT,24.44,82,4.47,8.05,0,S,99506.52,100376.41
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 12:01 CDT,25,82,3.13,7.15,0,SSW,99506.52,100374.77
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 12:15 CDT,25,81,4.92,8.49,0,SW,99506.52,100374.77
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 12:31 CDT,25,81,3.13,8.94,0,SW,99506.52,100374.77
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 12:45 CDT,26.11,81,4.92,7.6,0,S,99472.95,100337.67
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 13:01 CDT,26.67,78,4.02,8.49,0,SW,99472.95,100336.05
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 13:15 CDT,27.22,75,4.92,8.05,0,SSW,99405.83,100266.76
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 13:31 CDT,27.22,75,4.47,8.49,0,SW,99405.83,100266.76
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 13:46 CDT,27.78,74,4.92,9.84,0,SW,99372.27,100231.3
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 14:01 CDT,27.22,73,6.7,9.39,0,SSW,99338.71,100199.06
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 14:15 CDT,27.78,73,5.37,9.84,0,SSW,99305.15,100163.6
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 14:30 CDT,28.33,69,5.37,9.84,0,S,99305.15,100162.03
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 14:46 CDT,28.33,68,6.26,10.28,0,SW,99271.59,100128.18
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 15:00 CDT,28.33,70,5.81,9.39,0,S,99238.02,100094.32
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 15:18 CDT,28.89,67,5.81,10.73,0,SSW,99238.02,100092.73
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 15:30 CDT,28.33,66,6.26,9.84,0,SW,99238.02,100094.33
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 15:45 CDT,28.33,69,5.37,9.39,0,SSW,99238.02,100094.32
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 16:00 CDT,28.33,67,4.47,9.39,0,SSW,99238.02,100094.33
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 16:16 CDT,27.78,68,4.47,8.49,0,SSW,99204.47,100062.06
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 16:30 CDT,27.78,69,5.81,8.94,0,SSW,99204.47,100062.06
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 16:46 CDT,28.89,70,3.58,7.15,0,SSE,99170.91,100025.04
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 17:15 CDT,27.78,69,5.37,9.84,0,S,99170.91,100028.21
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 17:31 CDT,27.78,69,5.37,8.49,0,SSE,99170.91,100028.21
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 17:45 CDT,27.78,70,4.02,9.84,0,SSW,99137.34,99994.35
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 18:16 CDT,27.22,72,4.47,8.05,0,SW,99137.34,99995.95
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 18:31 CDT,27.22,73,3.58,6.7,0,SSW,99137.34,99995.95
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 18:45 CDT,27.22,74,4.47,6.7,0,S,99137.34,99995.95
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 19:15 CDT,26.11,76,3.58,6.7,0,S,99137.34,99999.15
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 19:31 CDT,25.56,78,2.68,6.7,0,SSW,99137.34,100000.74
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 19:45 CDT,25,79,3.58,5.37,0,S,99103.79,99968.53
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 20:01 CDT,25,80,1.79,4.47,0,SSW,99137.34,100002.37
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 20:15 CDT,24.44,81,1.79,4.02,0,S,99137.34,100004
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 20:31 CDT,23.89,82,0,2.68,0,,99137.34,100005.62
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 20:46 CDT,23.33,85,0.9,3.58,0,S,99170.91,100041.13
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 21:01 CDT,22.78,86,0.9,2.23,0,SSE,99204.47,100076.61
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 21:16 CDT,22.78,87,0,1.34,0,,99204.47,100076.61
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 21:31 CDT,22.22,88,0,2.23,0,,99238.02,100112.11
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 21:47 CDT,22.22,90,0.45,1.79,0,S,99271.59,100145.98
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 22:00 CDT,22.22,90,0,0.45,0,,99271.59,100145.98
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 22:16 CDT,22.22,92,0.9,1.79,0,SE,99305.15,100179.83
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 22:30 CDT,22.22,92,0.45,1.79,0,SSE,99305.15,100179.83
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 22:46 CDT,22.78,92,0.45,1.34,0,S,99305.15,100178.16
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 23:16 CDT,22.78,91,1.34,3.58,0,SW,99338.71,100212.02
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 23:32 CDT,22.78,91,1.79,4.02,0,SSW,99338.71,100212.02
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/09/2021 23:45 CDT,22.78,91,2.23,4.47,0,SW,99372.27,100245.88
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 00:01 CDT,22.78,91,0.9,4.92,0,SW,99372.27,100245.88
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 00:15 CDT,22.78,91,0.45,1.79,0,SW,99405.83,100279.73
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 00:31 CDT,22.78,91,0,0.9,0,,99439.39,100313.59
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 00:45 CDT,22.78,92,0,0,0,,99506.52,100381.3
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 01:16 CDT,22.78,92,0,0,0,,99540.07,100415.15
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 01:31 CDT,22.78,93,0,0,0,,99573.63,100449
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 01:46 CDT,22.78,93,0,0,0,,99573.63,100449
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 02:15 CDT,22.22,93,0,0,0,,99573.63,100450.67
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 02:30 CDT,22.22,94,0,0,0,,99607.2,100484.54
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 02:45 CDT,22.22,94,0,0,0,,99607.2,100484.54
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 03:02 CDT,22.22,95,0,0,0,,99607.2,100484.54
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 03:16 CDT,21.67,94,0,0.45,0,,99607.2,100486.18
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 03:30 CDT,21.67,95,1.34,2.23,0,E,99607.2,100486.18
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 03:45 CDT,21.67,95,0,0.9,0,,99607.2,100486.18
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 04:01 CDT,21.67,95,0,0,0,,99573.63,100452.32
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 04:15 CDT,21.11,92,2.68,4.92,0,NNW,99607.2,100487.87
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 04:30 CDT,20,84,3.13,4.92,0,NNE,99607.2,100491.23
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 04:47 CDT,18.89,82,3.58,6.7,0,N,99674.31,100562.32
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 05:01 CDT,18.33,79,4.47,8.49,0,NNE,99674.31,100564.04
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 05:16 CDT,17.78,79,4.02,7.6,0,NW,99741.43,100633.45
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 05:30 CDT,17.22,78,3.13,5.81,0,NNW,99808.56,100702.91
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 05:46 CDT,16.67,76,3.58,9.39,0,NW,99842.11,100738.47
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 06:00 CDT,16.11,73,4.47,7.6,0,NNW,99875.68,100774.09
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 06:16 CDT,15.56,73,3.58,6.7,0,NNE,99909.23,100809.66
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 06:30 CDT,15.56,73,2.68,6.26,0,NNE,99942.79,100843.52
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 06:46 CDT,15,74,1.79,4.02,0,NNE,99976.36,100879.15
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 07:15 CDT,14.44,76,2.23,4.02,0,NNE,100043.48,100948.64
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 07:31 CDT,14.44,77,2.23,4.92,0,NNE,100077.04,100982.51
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 07:46 CDT,14.44,77,1.79,4.02,0,N,100110.59,101016.36
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 08:15 CDT,15,75,1.79,4.47,0,NNE,100177.72,101082.33
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 08:31 CDT,15.56,73,2.23,5.81,0,NNE,100177.72,101080.57
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 08:45 CDT,15.56,72,3.13,8.94,0,NNE,100177.72,101080.57
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 09:01 CDT,15.56,71,3.58,6.26,0,NNE,100211.28,101114.43
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 09:15 CDT,15.56,69,3.13,8.05,0,NNW,100244.84,101148.3
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 09:31 CDT,16.11,67,4.02,7.6,0,NNE,100244.84,101146.57
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 09:45 CDT,16.11,67,4.47,8.05,0,NE,100278.4,101180.43
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 10:01 CDT,16.67,66,4.47,8.49,0,NNE,100278.4,101178.68
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 10:15 CDT,17.22,65,4.47,7.6,0,NNE,100278.4,101176.97
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 10:31 CDT,17.22,67,2.68,6.7,0,NNW,100278.4,101176.97
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 10:45 CDT,17.78,64,4.47,7.15,0,NE,100311.96,101209.09
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 10:48 CDT,17.78,63,4.47,7.15,0,NNE,100311.96,101209.1
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 11:00 CDT,18.33,63,2.68,7.15,0,NW,100311.96,101207.39
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 11:15 CDT,18.89,65,3.13,6.26,0,NNE,100311.96,101205.67
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 11:31 CDT,19.44,60,3.13,6.26,0,N,100311.96,101203.98
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 11:46 CDT,20,59,4.02,7.6,0,NNW,100278.4,101168.42
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 12:00 CDT,20.56,59,2.68,5.81,0,N,100278.4,101166.71
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 12:16 CDT,20.56,55,4.02,5.81,0,N,100244.84,101132.86
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 12:31 CDT,21.11,53,3.58,7.6,0,NE,100211.28,101097.33
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 12:46 CDT,21.67,50,3.58,7.15,0,NNW,100177.72,101061.79
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 13:00 CDT,22.22,47,3.13,7.15,0,NE,100177.72,101060.14
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 13:16 CDT,22.78,47,3.58,6.7,0,NNE,100177.72,101058.46
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 13:30 CDT,22.78,45,4.02,7.6,0,N,100144.16,101024.61
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 13:45 CDT,23.33,45,4.02,6.7,0,NNE,100144.16,101022.97
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 14:16 CDT,23.89,43,4.02,7.15,0,N,100110.59,100987.44
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 14:30 CDT,23.89,38,3.58,7.15,0,SSW,100110.59,100987.45
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 14:31 CDT,23.89,39,2.23,6.7,0,NW,100110.59,100987.45
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 14:45 CDT,24.44,33,4.02,7.15,0,NNW,100110.59,100985.83
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 15:16 CDT,24.44,34,3.58,8.49,0,NNE,100043.48,100918.13
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 15:31 CDT,24.44,31,4.02,7.6,0,NNW,100009.91,100884.27
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 15:45 CDT,25,32,4.02,7.15,0,NE,99976.36,100848.78
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 16:01 CDT,25,33,3.13,5.81,0,N,99942.79,100814.91
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 16:15 CDT,25,30,4.02,6.7,0,NNE,99942.79,100814.92
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 16:31 CDT,25,33,3.58,5.81,0,NNE,99909.23,100781.06
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 16:45 CDT,25,30,3.13,7.6,0,NE,99875.68,100747.22
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 17:02 CDT,25,35,3.58,6.26,0,NE,99842.11,100713.35
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 17:16 CDT,25,31,3.13,6.26,0,NE,99842.11,100713.36
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 17:30 CDT,24.44,30,3.58,7.15,0,N,99842.11,100715.01
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 17:46 CDT,24.44,31,2.68,5.81,0,NNE,99842.11,100715.01
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 18:15 CDT,23.89,32,2.68,6.26,0,NE,99808.56,100682.78
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 18:30 CDT,23.89,33,3.13,5.37,0,ENE,99775,100648.93
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 18:46 CDT,23.33,32,3.13,5.37,0,ENE,99808.56,100684.44
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 19:01 CDT,22.78,34,2.68,5.37,0,NE,99808.56,100686.07
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 19:17 CDT,22.22,32,2.68,5.37,0,NE,99808.56,100687.75
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 19:31 CDT,21.67,35,1.79,3.58,0,NE,99808.56,100689.39
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 19:46 CDT,20.56,38,1.34,2.68,0,NE,99808.56,100692.73
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 20:00 CDT,20,40,0.45,1.34,0,NE,99842.11,100728.27
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 20:16 CDT,19.44,41,0,0.9,0,,99842.11,100729.98
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 20:30 CDT,18.89,47,0,0,0,,99875.68,100765.52
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 20:46 CDT,17.78,56,0,0,0,,99875.68,100768.92
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 21:15 CDT,15,65,0,0,0,,99942.79,100845.29
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 21:31 CDT,13.89,71,0,0,0,,99942.79,100848.79
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 21:45 CDT,13.33,73,0,0,0,,99976.36,100884.44
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 22:02 CDT,12.78,76,0,0,0,,100009.91,100920.05
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 22:17 CDT,12.78,76,0,0,0,,100009.91,100920.05
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 22:30 CDT,12.22,80,0,0,0,,100009.91,100921.84
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 22:45 CDT,11.67,79,0,0,0,,100009.91,100923.61
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 23:16 CDT,11.11,81,0,0,0,,100043.48,100959.3
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 23:32 CDT,10.56,83,0,0,0,,100043.48,100961.08
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 23:45 CDT,10.56,84,0,0,0,,100043.48,100961.08
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/10/2021 23:47 CDT,10.56,84,0,0,0,,100043.48,100961.08
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/11/2021 00:00 CDT,10,84,0,0,0,,100043.48,100962.9
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/11/2021 00:15 CDT,9.44,84,0,0,0,,100043.48,100964.73
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/11/2021 00:30 CDT,9.44,85,0,0,0,,100009.91,100930.85
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/11/2021 00:46 CDT,9.44,87,0,0,0,,100043.48,100964.73
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,04/11/2021 01:01 CDT,8.89,88,0,0,0,,100009.91,100932.65
