station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidty,wind.speed,wind.gust,incremental.precip,wind.cardinaldirection,atm.pressure,sea.level.pressure
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 20:25 CDT,18,31.88,3.09,,,NNE,101671.01,101995.03
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 20:30 CDT,17,36.47,2.57,,,NNE,101671.01,101996.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 20:35 CDT,17,36.47,3.09,,,NNE,101671.01,101996.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 20:40 CDT,16,38.87,3.09,,,NNE,101704.76,102031.13
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 20:45 CDT,16,38.87,3.09,,,NNE,101704.76,102031.13
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 20:50 CDT,16,38.87,3.09,,,NNE,101704.76,102031.13
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 20:53 CDT,16.1,39.18,2.57,,,NNE,101704.76,102031.02
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 20:55 CDT,16,38.87,3.09,,,NNE,101704.76,102031.13
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 21:00 CDT,16,38.87,3.09,,,NNE,101704.76,102031.13
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 21:05 CDT,16,41.73,3.09,,,NNE,101704.76,102031.13
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 21:10 CDT,16,41.73,3.09,,,NNE,101704.76,102031.13
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 21:15 CDT,14,47.46,3.09,,,NE,101704.76,102033.41
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 21:20 CDT,15,44.49,2.57,,,NE,101738.51,102066.12
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 21:25 CDT,15,44.49,3.09,,,NNE,101738.51,102066.12
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 21:30 CDT,14,47.46,3.09,,,NE,101738.51,102067.27
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 21:35 CDT,14,47.46,3.09,,,NNE,101738.51,102067.27
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 21:40 CDT,14,47.46,3.09,,,NNE,101738.51,102067.27
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 21:45 CDT,14,47.46,3.09,,,NNE,101738.51,102067.27
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 21:50 CDT,14,47.46,3.09,,,NE,101772.27,102101.13
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 21:53 CDT,13.9,48.79,3.09,,,NE,101772.27,102101.25
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 21:55 CDT,14,47.46,3.09,,,NE,101772.27,102101.13
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 22:00 CDT,14,47.46,2.57,,,NE,101772.27,102101.13
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 22:05 CDT,14,47.46,2.06,,,NE,101806.03,102135
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 22:10 CDT,14,47.46,2.57,,,NE,101806.03,102135
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 22:15 CDT,14,47.46,2.57,,,NE,101806.03,102135
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 22:20 CDT,13,50.65,3.09,,,NE,101806.03,102136.16
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 22:25 CDT,13,50.65,3.09,,,NE,101806.03,102136.16
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 22:30 CDT,13,50.65,3.6,,,ENE,101806.03,102136.16
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 22:35 CDT,13,50.65,3.09,,,NE,101806.03,102136.16
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 22:40 CDT,13,50.65,3.09,,,NE,101806.03,102136.16
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 22:45 CDT,13,50.65,3.6,,,NE,101806.03,102136.16
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 22:50 CDT,12,54.08,2.57,,,NE,101806.03,102137.31
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 22:53 CDT,12.8,52.42,2.57,,,NE,101839.79,102170.26
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 22:55 CDT,13,50.65,3.09,,,NE,101839.79,102170.02
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 23:00 CDT,12,54.08,3.09,,,NE,101839.79,102171.18
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 23:05 CDT,12,54.08,3.09,,,NE,101839.79,102171.18
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 23:10 CDT,12,54.08,4.12,,,NE,101839.79,102171.18
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 23:15 CDT,12,54.08,4.12,,,NE,101806.03,102137.31
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 23:20 CDT,12,54.08,4.63,,,NE,101839.79,102171.18
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 23:25 CDT,12,54.08,4.12,,,NE,101806.03,102137.31
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 23:30 CDT,12,54.08,4.12,,,NE,101806.03,102137.31
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 23:35 CDT,12,54.08,3.6,,,NE,101806.03,102137.31
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 23:40 CDT,12,54.08,4.12,,,ENE,101806.03,102137.31
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 23:45 CDT,12,54.08,3.6,,,NE,101806.03,102137.31
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 23:50 CDT,12,54.08,3.6,,,NE,101772.27,102103.44
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 23:53 CDT,12.2,52.62,3.6,,,NE,101772.27,102103.21
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/21/2021 23:55 CDT,12,54.08,4.12,,,NE,101772.27,102103.44
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 00:00 CDT,13,50.65,3.6,,,NE,101772.27,102102.29
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 00:05 CDT,13,47.17,3.6,,,NE,101772.27,102102.29
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 00:10 CDT,13,47.17,3.09,,,NE,101772.27,102102.29
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 00:15 CDT,13,47.17,3.09,,,NE,101806.03,102136.16
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 00:20 CDT,13,47.17,2.57,,,NE,101806.03,102136.16
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 00:25 CDT,12,50.37,3.09,,,NE,101806.03,102137.32
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 00:30 CDT,12,50.37,3.09,,,NE,101806.03,102137.32
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 00:35 CDT,13,47.17,3.09,,,NE,101806.03,102136.16
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 00:40 CDT,13,47.17,3.09,,,NE,101806.03,102136.16
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 00:45 CDT,13,47.17,3.09,,,ENE,101772.27,102102.29
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 00:50 CDT,13,47.17,3.6,,,ENE,101772.27,102102.29
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 00:53 CDT,12.8,48.48,3.6,,,ENE,101772.27,102102.52
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 00:55 CDT,13,47.17,3.6,,,ENE,101772.27,102102.29
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 01:00 CDT,12,50.37,3.6,,,ENE,101772.27,102103.45
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 01:05 CDT,12,54.08,4.12,,,ENE,101772.27,102103.44
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 01:10 CDT,11,57.78,4.12,,,ENE,101738.51,102070.74
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 01:15 CDT,11,57.78,4.12,,,ENE,101738.51,102070.74
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 01:20 CDT,11,57.78,4.12,,,ENE,101738.51,102070.74
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 01:25 CDT,11,57.78,4.63,,,ENE,101738.51,102070.74
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 01:30 CDT,10,61.76,4.63,,,ENE,101738.51,102071.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 01:35 CDT,10,61.76,3.6,,,ENE,101738.51,102071.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 01:40 CDT,10,61.76,4.12,,,ENE,101738.51,102071.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 01:45 CDT,10,61.76,3.6,,,ENE,101704.76,102038.06
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 01:50 CDT,10,61.76,4.12,,,ENE,101704.76,102038.06
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 01:53 CDT,10,60.89,4.12,,,ENE,101704.76,102038.06
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 01:55 CDT,10,61.76,4.12,,,ENE,101704.76,102038.06
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 02:00 CDT,10,61.76,4.12,,,ENE,101671.01,102004.19
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 02:05 CDT,10,61.76,3.6,,,ENE,101671.01,102004.19
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 02:10 CDT,11,57.78,3.6,,,ENE,101671.01,102003.02
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 02:15 CDT,10,61.76,3.6,,,ENE,101671.01,102004.19
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 02:20 CDT,11,57.78,3.6,,,ENE,101671.01,102003.02
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 02:25 CDT,11,57.78,3.6,,,ENE,101671.01,102003.02
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 02:30 CDT,11,57.78,3.6,,,ENE,101671.01,102003.02
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 02:35 CDT,11,57.78,3.6,,,ENE,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 02:40 CDT,11,57.78,3.6,,,ENE,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 02:45 CDT,11,57.78,3.6,,,ENE,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 02:50 CDT,11,57.78,3.6,,,ENE,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 02:53 CDT,11.1,56.59,4.12,,,ENE,101637.25,101969.03
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 02:55 CDT,11,57.78,3.6,,,ENE,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 03:00 CDT,11,57.78,3.6,,,ENE,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 03:05 CDT,11,57.78,3.09,,,E,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 03:10 CDT,11,57.78,4.63,,,E,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 03:15 CDT,11,57.78,4.63,,,E,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 03:20 CDT,11,57.78,5.66,,,E,101603.5,101935.29
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 03:25 CDT,11,57.78,5.66,,,E,101603.5,101935.29
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 03:30 CDT,11,62,5.66,,,E,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 03:35 CDT,11,62,4.63,,,E,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 03:40 CDT,11,62,5.14,,,E,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 03:45 CDT,11,62,5.66,,,E,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 03:50 CDT,10,66.27,5.66,,,E,101637.25,101970.32
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 03:53 CDT,10,65.81,4.12,,,E,101637.25,101970.32
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 03:55 CDT,10,66.27,4.63,,,E,101637.25,101970.32
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 04:00 CDT,10,66.27,4.12,,,ENE,101637.25,101970.32
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 04:05 CDT,10,66.27,4.12,,,E,101603.5,101936.46
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 04:10 CDT,11,62,3.6,,,E,101603.5,101935.29
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 04:15 CDT,11,57.78,3.6,,,E,101603.5,101935.29
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 04:20 CDT,11,62,4.12,,,E,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 04:25 CDT,10,66.27,3.6,,,E,101637.25,101970.32
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 04:30 CDT,11,57.78,3.09,,,ENE,101671.01,102003.02
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 04:35 CDT,11,57.78,3.6,,,E,101671.01,102003.02
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 04:40 CDT,11,57.78,4.63,,,E,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 04:45 CDT,11,57.78,4.12,,,E,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 04:50 CDT,11,57.78,3.6,,,E,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 04:53 CDT,10.6,60.61,3.6,,,E,101637.25,101969.62
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 04:55 CDT,11,57.78,3.6,,,E,101637.25,101969.15
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 05:00 CDT,11,57.78,3.09,,,ESE,101671.01,102003.02
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 05:05 CDT,11,57.78,2.06,,,ESE,101671.01,102003.02
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 05:10 CDT,11,62,2.06,,,ESE,101671.01,102003.02
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 05:15 CDT,11,62,2.06,,,ESE,101704.76,102036.88
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 05:20 CDT,11,62,2.06,,,ESE,101704.76,102036.88
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 05:25 CDT,11,62,1.54,,,ESE,101704.76,102036.88
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 05:30 CDT,11,62,2.06,,,ESE,101704.76,102036.88
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 05:35 CDT,11,62,2.06,,,ESE,101704.76,102036.88
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 05:40 CDT,11,62,2.06,,,ESE,101704.76,102036.88
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 05:45 CDT,11,62,3.09,,,ESE,101704.76,102036.88
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 05:50 CDT,11,62,2.57,,,E,101738.51,102070.74
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 05:53 CDT,10.6,63.23,3.6,,,E,101738.51,102071.21
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 05:55 CDT,11,62,3.09,,,E,101738.51,102070.74
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 06:00 CDT,10,66.27,2.57,,,E,101738.51,102071.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 06:05 CDT,10,66.27,2.57,,,E,101738.51,102071.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 06:10 CDT,10,66.27,2.06,,,ENE,101738.51,102071.92
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 06:15 CDT,9,70.88,3.09,,,E,101772.27,102106.97
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 06:20 CDT,10,66.27,3.6,,,E,101772.27,102105.79
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 06:25 CDT,9,70.88,2.06,,,NE,101772.27,102106.97
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 06:30 CDT,9,70.88,2.06,,,E,101806.03,102140.84
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 06:35 CDT,9,70.88,2.57,,,NE,101806.03,102140.84
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 06:40 CDT,9,70.88,2.06,,,NNE,101806.03,102140.84
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 06:45 CDT,9,70.88,2.57,,,NNE,101806.03,102140.84
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 06:50 CDT,9,70.88,2.57,,,NE,101806.03,102140.84
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 06:53 CDT,8.9,73.39,3.09,,,NNE,101806.03,102140.96
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 06:55 CDT,9,70.88,3.09,,,NNE,101806.03,102140.84
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 07:00 CDT,8,75.84,2.57,,,NNE,101806.03,102142.03
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 07:05 CDT,8,75.84,3.09,,,NNE,101806.03,102142.03
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 07:10 CDT,9,70.88,3.09,,,NNE,101806.03,102140.84
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 07:15 CDT,11,62,3.09,,,N,101806.03,102138.48
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 07:20 CDT,11,62,2.57,,,N,101839.79,102172.35
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 07:25 CDT,11,62,2.06,,,NNE,101839.79,102172.35
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 07:30 CDT,11,66.49,2.57,,,N,101873.54,102206.21
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 07:35 CDT,11,66.49,2.06,,,N,101873.54,102206.21
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 07:40 CDT,12,58.03,2.57,,,N,101873.54,102205.04
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 07:45 CDT,12,58.03,2.57,,,NNE,101873.54,102205.04
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 07:50 CDT,12,58.03,3.09,,,NNE,101873.54,102205.04
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 07:53 CDT,11.7,60.88,3.09,,,NNE,101873.54,102205.39
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 07:55 CDT,12,58.03,2.06,,,NNE,101873.54,102205.04
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 08:00 CDT,12,58.03,3.09,,,NE,101907.29,102238.9
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 08:05 CDT,12,58.03,2.57,,,NE,101907.29,102238.9
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 08:10 CDT,12,58.03,3.6,,,NE,101907.29,102238.9
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 08:15 CDT,13,54.35,3.6,,,NE,101907.29,102237.74
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 08:20 CDT,13,54.35,4.12,,,NE,101907.29,102237.74
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 08:25 CDT,13,54.35,4.12,,,NE,101907.29,102237.74
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 08:30 CDT,13,54.35,3.6,,,ENE,101907.29,102237.74
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 08:35 CDT,13,54.35,3.6,,,ENE,101873.54,102203.88
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 08:40 CDT,13,54.35,3.6,,,ENE,101873.54,102203.88
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 08:45 CDT,14,50.93,4.63,,,ENE,101873.54,102202.73
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 08:50 CDT,14,50.93,4.12,,,ENE,101873.54,102202.73
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 08:53 CDT,14.4,51.04,4.12,,,ENE,101873.54,102202.27
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 08:55 CDT,14,50.93,4.12,,,E,101873.54,102202.73
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 09:00 CDT,14,50.93,4.63,,,ENE,101873.54,102202.73
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 09:05 CDT,15,47.75,4.12,,,E,101907.29,102235.45
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 09:10 CDT,15,47.75,4.12,,,ENE,101907.29,102235.45
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 09:15 CDT,16,44.78,3.6,,,ENE,101907.29,102234.31
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 09:20 CDT,16,44.78,3.6,,,E,101907.29,102234.31
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 09:25 CDT,16,48.03,4.12,,,ENE,101873.54,102200.45
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,04/22/2021 09:30 CDT,16,48.03,3.6,,,ENE,101873.54,102200.45
