"local.date","property","sampling.year","t.mean","t.max","t.min","relative.humidity","daily.precip","sea.level.pressure","atm.pressure"
2020-10-18,"Brazos_2020_18",2021,25.4208333333333,31.11,21.11,78.1909722222222,0,101370.9021875,100495.145972222
2020-10-19,"Brazos_2020_18",2021,25.5727083333333,32.3625,19.8133333333333,83.1388888888889,0,101432.501416667,100556.625930556
2020-10-20,"Brazos_2020_18",2021,25.9739930555556,31.11,22.9175,77.8326388888889,0,101404.458298611,100530.058423611
2020-10-21,"Brazos_2020_18",2021,24.5643611111111,30.5575,21.11,81.98125,0,101512.318020833,100632.834166667
2020-10-22,"Brazos_2020_18",2021,23.83975,30.3733333333333,18.47,84.8243055555556,0,101294.887486111,100415.089583333
2020-10-23,"Brazos_2020_18",2021,20.0709027777778,27.22,11.945,88.9965277777778,1.778,101534.324340278,100641.038854167
2020-10-24,"Brazos_2020_18",2021,14.0675763888889,18.1925,10.3733333333333,74.975,0,101816.881465278,100902.647326389
2020-10-25,"Brazos_2020_18",2021,19.4503472222222,24.86,13.89,85.7916666666667,0,101240.042118056,100347.618506944
2020-10-26,"Brazos_2020_18",2021,17.7114652777778,26.1125,9.7225,91.9354166666667,1.016,101397.502236111,100498.197291667
2020-10-27,"Brazos_2020_18",2021,7.5028125,8.89,6.67,94.91875,0.508,101681.149048611,100746.984861111
2020-10-28,"Brazos_2020_18",2021,7.36898611111111,13.33,4.81333333333333,90.5736111111111,7.874,101314.267284722,100382.952090278
2020-10-29,"Brazos_2020_18",2021,9.25670833333333,14.44,4.44,78.9319444444444,0.254,101812.752798611,100883.044125
2020-10-30,"Brazos_2020_18",2021,10.9651041666667,20.14,4.81333333333333,75.3458333333333,0,102402.542034722,101472.822361111
2020-10-31,"Brazos_2020_18",2021,11.8721805555556,24.0275,2.22,76.9076388888889,0,102191.890430556,101266.658986111
2020-11-01,"Brazos_2020_18",2021,14.7488194444444,24.3025,6.11,73.2023809523809,0,102721.936041667,101801.384300595
2020-11-02,"Brazos_2020_18",2021,12.3505069444444,23.055,4.44,67.7111111111111,0,103025.649263889,102094.62
2020-11-03,"Brazos_2020_18",2021,13.022875,25.9725,2.22,66.7826388888889,0,102578.135541667,101653.022458333
2020-11-04,"Brazos_2020_18",2021,15.5925694444444,25.56,3.89,74.8569444444445,0,102333.694715278,101419.102395833
2020-11-05,"Brazos_2020_18",2021,19.6473402777778,27.4066666666667,14.86,79.7680555555555,0,102107.108118056,101207.555159722
2020-11-06,"Brazos_2020_18",2021,17.4252847222222,26.8075,10.7433333333333,74.9472222222222,0,101873.367097222,100968.90375
2020-11-07,"Brazos_2020_18",2021,16.7299652777778,27.2233333333333,9.0275,76.8090277777778,0,101593.923368056,100689.631388889
2020-11-08,"Brazos_2020_18",2021,17.1784513888889,25.6975,11.25,87.25625,0,101405.686888889,100504.724493056
2020-11-09,"Brazos_2020_18",2021,21.8876736111111,28.47,15.8325,82.0229166666667,0,101242.242722222,100357.104055556
2020-11-10,"Brazos_2020_18",2021,22.4346875,27.9175,18.1925,82.0659722222222,0,101029.143798611,100147.583451389
2020-11-11,"Brazos_2020_18",2021,19.3233055555556,28.1466666666667,12.9175,65.7770833333333,0,101313.224569444,100419.611590278
2020-11-12,"Brazos_2020_18",2021,19.2779791666667,28.75,10,74.5770833333333,0,101497.010645833,100601.487368056
2020-11-13,"Brazos_2020_18",2021,19.7368194444444,23.7033333333333,15.28,91.5715277777778,0,101715.036708333,100819.395333333
2020-11-14,"Brazos_2020_18",2021,24.8014097222222,30.28,21.11,80.6118055555555,0.254,101136.028256944,100260.500645833
2020-11-15,"Brazos_2020_18",2021,17.26375,22.9175,5.14,49.3506944444444,0,102064.563125,101157.8446875
2020-11-16,"Brazos_2020_18",2021,10.33125,23.0525,0.743333333333333,57.98125,0,102620.853270833,101686.675291667
2020-11-17,"Brazos_2020_18",2021,11.0706944444444,25,1.1125,61.0493055555556,0,102941.046006944,102006.2909375
2020-11-18,"Brazos_2020_18",2021,13.7858333333333,25.56,2.78,63.2006944444444,0,102775.3448125,101850.9596875
2020-11-19,"Brazos_2020_18",2021,17.3485869565217,26.67,7.7775,77.8050724637681,0,102412.439710145,101502.744891304
2020-11-20,"Brazos_2020_18",2021,21.2922569444444,27.5,16.11,83.4388888888889,0,102395.548902778,101498.551201389
2020-11-21,"Brazos_2020_18",2021,21.0843402777778,26.805,17.36,78.4583333333333,0,102313.896875,101417.005729167
2020-11-22,"Brazos_2020_18",2021,18.7876944444444,24.72,13.1925,80.7305555555556,0.508,102188.818666667,101286.002951389
2020-11-23,"Brazos_2020_18",2021,13.8079513888889,16.11,11.11,87.1791666666667,0,102269.471923611,101350.397881944
2020-11-24,"Brazos_2020_18",2021,20.8923263888889,26.67,15.28,83.6006944444444,0,101223.646972222,100335.6609375
2020-11-25,"Brazos_2020_18",2021,17.1389814814815,23.33,12.22,81.0555555555556,0.254,101469.17687037,100567.577981481
2020-11-26,"Brazos_2020_18",2021,14.8001388888889,25.42,3.89,82.15625,0,101552.440236111,100642.226284722
2020-11-27,"Brazos_2020_18",2021,18.8754513888889,21.11,15,94.225,5.08,101506.515909722,100610.089201389
2020-11-28,"Brazos_2020_18",2021,14.4516666666667,15.56,12.41,96.85625,12.7,101732.944381944,100820.793451389
2020-11-29,"Brazos_2020_18",2021,10.0793819444444,12.78,8.33,86.3006944444444,0.254,101992.570618056,101064.015104167
2020-11-30,"Brazos_2020_18",2021,5.39736805555556,10.56,-1.945,64.3145833333333,0,102824.497513889,101872.539298611
2020-12-01,"Brazos_2020_18",2021,6.27627083333333,16.8533333333333,-5.56,71.4006944444444,0,102166.293104167,101222.680451389
2020-12-02,"Brazos_2020_18",2021,12.0127777777778,16.6666666666667,7.0825,88.5416666666667,3.556,101834.284479167,100913.365972222
2020-12-03,"Brazos_2020_18",2021,7.22920138888889,11.67,2.915,72.4875,0,102350.720326389,101409.407395833
2020-12-04,"Brazos_2020_18",2021,7.32739583333333,12.9175,1.53,71.3784722222222,0,102440.798020833,101498.925208333
2020-12-05,"Brazos_2020_18",2021,6.28628472222222,12.4066666666667,-1.11,81.4958333333333,0.254,102385.295548611,101440.286902778
2020-12-06,"Brazos_2020_18",2021,9.88879861111111,17.2225,1.222,73.0263888888889,0.254,101934.066020833,101005.120555556
2020-12-07,"Brazos_2020_18",2021,9.49503472222222,17.78,3.3325,65.5416666666667,0,102268.117048611,101334.851875
2020-12-08,"Brazos_2020_18",2021,10.1065625,24.2566666666667,0.42,66.3472222222222,0,102307.478784722,101375.288611111
2020-12-09,"Brazos_2020_18",2021,12.2900694444444,26.67,0.56,59.5972222222222,0,102001.960763889,101079.535763889
2020-12-10,"Brazos_2020_18",2021,15.1786458333333,24.72,3.33,69.9305555555556,0,101542.795277778,100634.045486111
2020-12-11,"Brazos_2020_18",2021,16.7382898550725,19.44,13.8875,93.7586956521739,9.906,101124.358601449,100224.752173913
2020-12-12,"Brazos_2020_18",2021,12.3046444444444,16.39,8.47,71.8388888888889,0,101657.925488889,100739.5185
2020-12-13,"Brazos_2020_18",2021,10.0987152777778,15.9725,5,88.6423611111111,8.89,101596.232291667,100671.219722222
2020-12-14,"Brazos_2020_18",2021,4.98638888888889,10.1866666666667,2.03666666666667,81.4319444444444,0,102437.391388889,101487.737243056
2020-12-15,"Brazos_2020_18",2021,7.33572916666667,10,3.33333333333333,90.9215277777778,0,101563.446284722,100629.75925
2020-12-16,"Brazos_2020_18",2021,4.24909027777778,8.47,-1.48333333333333,79.1354166666667,0,102114.396861111,101165.185972222
2020-12-17,"Brazos_2020_18",2021,4.58257638888889,15.56,-4.44,75.0958333333333,0,102566.084548611,101613.356972222
2020-12-18,"Brazos_2020_18",2021,10.3792847222222,18.5166666666667,-0.28,83.7520833333333,0.254,102235.075631944,101304.694638889
2020-12-19,"Brazos_2020_18",2021,13.5818680555556,17.2233333333333,7.96333333333333,92.3451388888889,18.796,101799.370569444,100883.813201389
2020-12-20,"Brazos_2020_18",2021,9.21441666666667,19.4425,2.03666666666667,83.2819444444444,0,101946.104479167,101014.769833333
2020-12-21,"Brazos_2020_18",2021,11.0314791666667,21.558,0.56,79.4527777777778,0.254,102098.580388889,101171.5255
2020-12-22,"Brazos_2020_18",2021,13.3609444444444,21.8075,3.89,80.5868055555556,0,102011.8833125,101093.262944444
2020-12-23,"Brazos_2020_18",2021,17.4398819444444,24.58,10,72.4590277777778,0,101287.086472222,100388.007152778
2020-12-24,"Brazos_2020_18",2021,5.98993055555556,11.945,1.11,43.0520833333333,0,102623.410729167,101675.348715278
2020-12-25,"Brazos_2020_18",2021,7.51041666666667,18.8875,-1.945,54.8756944444444,0,102494.959270833,101552.808243056
2020-12-26,"Brazos_2020_18",2021,10.3856944444444,20.56,0,66.6527777777778,0,102032.600034722,101104.006493056
2020-12-27,"Brazos_2020_18",2021,16.2547083333333,23.89,9.81333333333333,77.1770833333333,0,101576.626347222,100671.265861111
2020-12-28,"Brazos_2020_18",2021,16.8549652777778,24.0275,10.6975,84.825,0.254,102028.354291667,101120.905416667
2020-12-29,"Brazos_2020_18",2021,17.7664097222222,22.78,12.36,83.4055555555556,0.254,101669.379604167,100768.009
2020-12-30,"Brazos_2020_18",2021,15.6381180555556,23.89,8.055,89.3055555555556,9.144,101150.051826389,100246.564548611
2020-12-31,"Brazos_2020_18",2021,6.56930555555556,7.78,3.89,96.1319444444444,31.496,100678.699965278,99750.6648055556
2021-01-01,"Brazos_2020_18",2021,4.81002083333333,7.22,2.40666666666667,80.1743055555555,0,101619.840416667,100677.20725
2021-01-02,"Brazos_2020_18",2021,7.25204861111111,14.3025,4.44,69.2048611111111,0,102216.7725,101276.704409722
2021-01-03,"Brazos_2020_18",2021,11.1665069444444,19.8133333333333,2.3625,68.3541666666667,0,101829.7075625,100905.745173611
2021-01-04,"Brazos_2020_18",2021,14.2135763888889,23.33,7.59333333333333,75.3479166666667,0,101754.155791667,100840.744236111
2021-01-05,"Brazos_2020_18",2021,12.7368402777778,21.67,4.25666666666667,71.5013888888889,0,101891.745972222,100972.260069444
2021-01-06,"Brazos_2020_18",2021,14.3679027777778,20.9266666666667,8.33,83.6541666666667,34.798,101359.1726875,100449.977659722
2021-01-07,"Brazos_2020_18",2021,8.77611111111111,12.78,4.4425,73.5777777777778,0,101894.823506944,100962.821361111
2021-01-08,"Brazos_2020_18",2021,5.81628472222222,10,1.11,81.2715277777778,0,102600.390631944,101652.0214375
2021-01-09,"Brazos_2020_18",2021,5.11488888888889,12.0825,-1.11,77.4881944444444,0.254,102655.389236111,101703.944958333
2021-01-10,"Brazos_2020_18",2021,2.728175,6.945,0,90.55,16.256,102605.397216667,101646.431908333
2021-01-11,"Brazos_2020_18",2021,1.126875,3.51666666666667,-1.8075,90.1145833333333,4.826,103024.929805556,102056.491694444
2021-01-12,"Brazos_2020_18",2021,3.10409027777778,8.89,-3.33,82.4368055555556,0.254,102946.835361111,101985.760256944
2021-01-13,"Brazos_2020_18",2021,7.60673611111111,16.25,0.56,72.6805555555556,0,102160.438854167,101221.818402778
2021-01-14,"Brazos_2020_18",2021,11.1462291666667,17.9633333333333,3.89,62.0333333333333,0,101357.795493056,100438.208333333
2021-01-15,"Brazos_2020_18",2021,10.4769642857143,13.89,5.14,31.3035714285714,0,101876.554107143,100950.205178571
2021-01-16,"Brazos_2020_18",2021,7.18805555555556,15.112,0.6975,48.9354166666667,0,101959.618972222,101021.552305556
2021-01-17,"Brazos_2020_18",2021,7.54178947368421,17.22,-0.56,64.6105263157895,0,101886.406649123,100950.046666667
2021-01-18,"Brazos_2020_18",2021,12.0180625,21.8533333333333,0,79.5166666666667,0,101643.418951389,100723.423333333
2021-01-19,"Brazos_2020_18",2021,15.7267152777778,22.78,10.56,89.4993055555556,0,102209.418930556,101296.886090278
2021-01-20,"Brazos_2020_18",2021,11.60125,16,9.86,93.9125,0.762,102458.7169375,101530.853930556
2021-01-21,"Brazos_2020_18",2021,13.3451805555556,16.67,10.14,95.4902777777778,2.794,101574.189291667,100659.893208333
2021-01-22,"Brazos_2020_18",2021,15.6194444444444,19.72,12.0825,93.375,0,101371.532104167,100466.222381944
2021-01-23,"Brazos_2020_18",2021,14.5205833333333,18.47,11.67,93.7368055555555,0,101590.278868056,100679.540388889
2021-01-24,"Brazos_2020_18",2021,18.8019791666667,22.0366666666667,16.11,95.7541666666667,1.27,101072.428916667,100179.5831875
2021-01-25,"Brazos_2020_18",2021,19.1465416666667,22.4066666666667,8.14666666666667,70.9416666666667,0,100605.197847222,99717.3357361111
2021-01-26,"Brazos_2020_18",2021,13.1422361111111,22.9175,6.11333333333333,68.2118055555556,0,101054.080152778,100143.480840278
2021-01-27,"Brazos_2020_18",2021,10.4338194444444,16.11,5.835,65.0902777777778,0,102418.186215278,101486.805659722
2021-01-28,"Brazos_2020_18",2021,5.91649305555556,12.78,0.56,72.65625,0,103293.083125,102338.517118056
2021-01-29,"Brazos_2020_18",2021,10.0917916666667,18.47,0.56,80.3513888888889,0,102409.122590278,101476.153958333
2021-01-30,"Brazos_2020_18",2021,17.1687847222222,23.33,12.78,87.0298611111111,0.508,101139.011875,100240.504611111
2021-01-31,"Brazos_2020_18",2021,12.5410416666667,16.11,8.33,57.675,0,102123.218138889,101201.356902778
2021-02-01,"Brazos_2020_18",2021,8.85546527777778,16.11,3.70333333333333,62.4173611111111,0,102826.778576389,101886.383090278
2021-02-02,"Brazos_2020_18",2021,9.94170138888889,19.3025,2.2225,63.0694444444444,0,102310.315625,101377.968576389
2021-02-03,"Brazos_2020_18",2021,13.6409444444444,22.22,4.72,79.0020833333333,0,101608.354909722,100694.221923611
2021-02-04,"Brazos_2020_18",2021,18.4388680555556,25.56,11.1133333333333,72.4277777777778,0,100929.077013889,100036.275208333
2021-02-05,"Brazos_2020_18",2021,8.45642361111111,11.11,5.28,75.2951388888889,5.334,101359.151284722,100431.053159722
2021-02-06,"Brazos_2020_18",2021,11.3620486111111,21.53,5.56,76.7784722222222,0,101157.637208333,100240.5965625
2021-02-07,"Brazos_2020_18",2021,9.69106944444444,19.0275,0.186666666666667,73.9569444444444,0,101617.9228125,100691.098381944
2021-02-08,"Brazos_2020_18",2021,14.9418611111111,22.2233333333333,8.33,85.5666666666667,0,101395.258395833,100487.407923611
2021-02-09,"Brazos_2020_18",2021,11.4962847222222,16.67,7.40666666666667,88.7611111111111,0,101780.607083333,100858.482013889
2021-02-10,"Brazos_2020_18",2021,4.578125,8.89,2.78,95.8659722222222,0,101827.739340278,100882.391305556
2021-02-11,"Brazos_2020_18",2021,0.211006944444444,2.11,-0.56,95.2291666666667,4.572,102002.137493056,101040.149965278
2021-02-12,"Brazos_2020_18",2021,-1.12027777777778,-0.56,-1.8075,88.7680555555555,0,102224.366361111,101255.589326389
2021-02-13,"Brazos_2020_18",2021,-1.84239583333333,-0.56,-2.78,88.0076388888889,0,102198.277555556,101227.179861111
2021-02-14,"Brazos_2020_18",2021,-4.2435350877193,-1.67,-8.89,91.0377192982456,0,102199.028263158,101219.209578947
2021-02-15,"Brazos_2020_18",2021,-10.769,-8.4725,-13.1466666666667,84.3166666666667,0,102683.255583333,101674.50925
2021-02-16,"Brazos_2020_18",2021,-5.17333333333333,-3.33,-11.39,68.85,0,102196.301333333,101213.056
2021-02-17,"Brazos_2020_18",2021,-1.60472222222222,0,-4.44,92.4583333333333,0,101826.857847222,100860.112430556
2021-02-18,"Brazos_2020_18",2021,-2.14807291666667,-0.56,-4.0275,86.8229166666667,0,102990.336302083,102010.603385417
2021-02-19,"Brazos_2020_18",2021,-1.82945833333333,4.81333333333333,-6.8075,83.6888888888889,0.762,103316.093173611,102334.229284722
2021-02-20,"Brazos_2020_18",2021,5.18858333333333,15.56,-5.112,78.6930555555556,0.254,102646.914590278,101695.252256944
2021-02-21,"Brazos_2020_18",2021,14.1450972222222,22.0366666666667,6.29666666666667,78.7861111111111,0,101841.990652778,100927.535770833
2021-02-22,"Brazos_2020_18",2021,12.5970277777778,22.2225,5,65.5055555555556,0,102245.918222222,101322.802868056
2021-02-23,"Brazos_2020_18",2021,15.1072569444444,24.58,3.1925,71.1486111111111,0,101773.269013889,100862.163944444
2021-02-24,"Brazos_2020_18",2021,20.2273125,26.6666666666667,15,79.9972222222222,0,101494.930159722,100602.607611111
2021-02-25,"Brazos_2020_18",2021,14.5935625,18.1925,12.22,84.7006944444445,1.524,101753.238527778,100841.328354167
2021-02-26,"Brazos_2020_18",2021,13.3707638888889,19.6266666666667,8.89,90.5243055555556,1.27,101364.430173611,100452.030243056
2021-02-27,"Brazos_2020_18",2021,20.4120555555556,25.1866666666667,14.6266666666667,86.9597222222222,0,101112.992854167,100224.5884375
2021-02-28,"Brazos_2020_18",2021,22.6068680555556,27.0825,15.42,84.4,0,101022.708381944,100141.710625
2021-03-01,"Brazos_2020_18",2021,10.1466319444444,14.6266666666667,8.33,93.4722222222222,12.192,101970.173159722,101042.015138889
2021-03-02,"Brazos_2020_18",2021,10.0578125,16.67,4.44,75.2013888888889,0,102295.307430556,101363.751215278
2021-03-03,"Brazos_2020_18",2021,10.5892708333333,20.28,1.78,73.6715277777778,0,102107.911055556,101179.449701389
2021-03-04,"Brazos_2020_18",2021,13.4719097222222,22.22,4.07333333333333,68,0,101841.372777778,100924.669895833
2021-03-05,"Brazos_2020_18",2021,16.4343194444444,25,9.165,74.4923611111111,0,101420.342173611,100516.912236111
2021-03-06,"Brazos_2020_18",2021,13.1292569444444,18.33,6.002,70.5041666666667,0,102353.48,101431.385715278
2021-03-07,"Brazos_2020_18",2021,10.9317013888889,20.1866666666667,1.67,62.0763888888889,0,102740.189722222,101807.143194444
2021-03-08,"Brazos_2020_18",2021,12.9808055555556,22.2225,1.39,70.7243055555556,0,102854.333534722,101926.748368056
2021-03-09,"Brazos_2020_18",2021,18.3280138888889,23.3325,13.89,81.0166666666667,0,102324.457541667,101419.008118056
2021-03-10,"Brazos_2020_18",2021,19.7483333333333,25.14,14.86,83.2576388888889,0,101768.436923611,100872.253861111
2021-03-11,"Brazos_2020_18",2021,21.81,25,20,79.0590909090909,0,101812.366045455,100922.14619697
2021-03-12,"Brazos_2020_18",2021,22.2347222222222,27.0825,19.44,82.9993055555556,0.254,102018.644923611,101127.872861111
2021-03-13,"Brazos_2020_18",2021,21.4301875,26.39,17.4066666666667,81.075,0,101713.794180556,100823.243631944
2021-03-14,"Brazos_2020_18",2021,15.5619782608696,20.6975,9.165,88.7731884057971,4.826,101250.670405797,100346.201797101
2021-03-15,"Brazos_2020_18",2021,16.9485416666667,27.0366666666667,5.56,78.3541666666667,0.254,101195.113479167,100294.878409722
2021-03-16,"Brazos_2020_18",2021,22.3837878787879,25.6975,18.33,84.8636363636364,0,100786.645037879,99907.0748106061
2021-03-17,"Brazos_2020_18",2021,19.7634236111111,23.89,12.2225,64.7888888888889,12.7,100776.596333333,99889.1927986111
2021-03-18,"Brazos_2020_18",2021,12.1084444444444,17.78,7.78,57.7826388888889,0,102093.491625,101170.4758125
2021-03-19,"Brazos_2020_18",2021,10.8271875,17.22,5.56,69.8645833333333,0,102539.297493056,101608.042923611
2021-03-20,"Brazos_2020_18",2021,10.5888194444444,19.165,2.22,74.81875,0,102563.3901875,101630.882715278
2021-03-21,"Brazos_2020_18",2021,13.1425625,21.67,3.1925,72.8090277777778,0,102084.174777778,101164.2300625
2021-03-22,"Brazos_2020_18",2021,16.6988819444444,20.56,12.0366666666667,85.4701388888889,0,101047.007680556,100147.864930556
2021-03-23,"Brazos_2020_18",2021,18.2392708333333,25.5575,11.11,74.2958333333333,5.588,100685.815770833,99794.5478125
2021-03-24,"Brazos_2020_18",2021,15.3962847222222,20.28,8.33,90.7013888888889,0.254,100596.436909722,99697.1536111111
2021-03-25,"Brazos_2020_18",2021,17.356375,22.36,10,76.3409722222222,0.254,100824.007736111,99928.8599027778
2021-03-26,"Brazos_2020_18",2021,16.9235555555556,27.22,6.11,73.4972222222222,0,101243.1086875,100342.374861111
2021-03-27,"Brazos_2020_18",2021,22.9296388888889,27.11,19.6266666666667,86.5743055555556,0.508,100991.885756944,100112.135472222
2021-03-28,"Brazos_2020_18",2021,17.1164444444444,22.11,8.14666666666667,59.9027777777778,0,102105.235381944,101197.930534722
2021-03-29,"Brazos_2020_18",2021,14.4765555555556,23.33,3.70333333333333,65.68125,0,102001.672152778,101086.528506944
2021-03-30,"Brazos_2020_18",2021,21.3840763888889,26.67,16.11,82.2444444444444,0,101194.928951389,100308.6978125
2021-03-31,"Brazos_2020_18",2021,18.7384027777778,22.78,14.165,69.5729166666667,0,101990.413923611,101089.208819444
2021-04-01,"Brazos_2020_18",2021,12.1738194444444,19.58,3.33333333333333,56.6319444444444,0,103057.835590278,102126.084131944
2021-04-02,"Brazos_2020_18",2021,11.4147291666667,20.56,1.25,60.9423611111111,0,102795.157006944,101863.077152778
2021-04-03,"Brazos_2020_18",2021,13.0867361111111,18.4725,10.5575,80.8423611111111,7.874,102594.809736111,101670.478222222
2021-04-04,"Brazos_2020_18",2021,14.2933819444444,22.2233333333333,7.40666666666667,86.6111111111111,0,102337.673090278,101419.289826389
2021-04-05,"Brazos_2020_18",2021,18.9165763888889,24.58,12.114,83.0409722222222,0.254,101693.804423611,100795.671854167
2021-04-06,"Brazos_2020_18",2021,22.2019513888889,27.668,18.33,80.1618055555556,0,101112.512944444,100229.505173611
2021-04-07,"Brazos_2020_18",2021,21.5988819444444,27.5933333333333,13.8875,86.3555555555556,9.144,100891.997423611,100009.146944444
2021-04-08,"Brazos_2020_18",2021,20.8663492063492,29.44,10.56,79.2777777777778,0.254,100830.340952381,99945.4061111111
2021-04-09,"Brazos_2020_18",2021,23.8543402777778,28.47,21.11,82.0284722222222,0,100291.216041667,99420.2785069445
2021-04-10,"Brazos_2020_18",2021,19.5420069444444,25,10.6975,63.9444444444444,0,100819.403,99930.8869375
2021-04-11,"Brazos_2020_18",2021,18.2803055555556,29.44,6.11,60.9048611111111,0,100686.747104167,99794.9196527778
2021-04-12,"Brazos_2020_18",2021,21.8322348484848,28.33,10,75.8106060606061,0,100803.67405303,99922.0740151515
2021-04-13,"Brazos_2020_18",2021,23.9860069444444,27.78,21.11,81.2083333333333,0.762,101138.338125,100260.455694444
2021-04-14,"Brazos_2020_18",2021,22.2521363636364,24.72,19.86,86.9318181818182,0.508,101215.557590909,100331.895333333
2021-04-15,"Brazos_2020_18",2021,17.7934513888889,20,15.56,89.5881944444444,13.208,101274.355208333,100376.6805
2021-04-16,"Brazos_2020_18",2021,17.26625,20.9725,15,93.9791666666667,3.048,100878.742743056,99982.9508958333
2021-04-17,"Brazos_2020_18",2021,13.5761180555556,16.25,11.67,81.4958333333333,0,101630.633902778,100716.595305556
2021-04-18,"Brazos_2020_18",2021,12.7834375,18.22,8.89,76.4215277777778,0,101911.127263889,100991.929381944
2021-04-19,"Brazos_2020_18",2021,14.8979513888889,21.945,6.67,69.8298611111111,0,101730.290277778,100819.187833333
2021-04-20,"Brazos_2020_18",2021,17.8866319444444,26.334,12.36,65.9326388888889,0,101637.103104167,100736.241784722
2021-04-21,"Brazos_2020_18",2021,11.4938263888889,18.33,5.37333333333333,53.9756944444444,0,102352.421493056,101424.952826389
2021-04-22,"Brazos_2020_18",2021,14.5811527777778,20.7433333333333,5.224,72.4569444444444,0,101789.3545,100876.660076389
2021-04-23,"Brazos_2020_18",2021,19.2061805555556,23.1925,17.78,93.9236111111111,69.342,100832.702569444,99943.2398888889
2021-04-24,"Brazos_2020_18",2021,20.3295277777778,25.42,15.14,82.2381944444444,0.508,100959.181166667,100071.934451389
2021-04-25,"Brazos_2020_18",2021,20.5770694444444,28.33,12.7775,76.9930555555556,0.254,101455.722895833,100564.6175
2021-04-26,"Brazos_2020_18",2021,22.2006805555556,27.22,18.33,78.5645833333333,0,101174.827125,100291.266090278
2021-04-27,"Brazos_2020_18",2021,22.9601944444444,25.448,20.56,88.2583333333333,0,100965.927638889,100086.545868056
2021-04-28,"Brazos_2020_18",2021,25.6270902777778,29.0733333333333,22.5933333333333,82.4305555555556,0,100684.069770833,99814.9158125
2021-04-29,"Brazos_2020_18",2021,23.9426041666667,28.1925,21.8075,90.0277777777778,2.286,100997.486875,100120.736111111
2021-04-30,"Brazos_2020_18",2021,21.1748106060606,23.61,20,91.4825757575758,11.43,101596.265424242,100706.064356061
2021-05-01,"Brazos_2020_18",2021,20.6585606060606,24.72,18.33,91.8530303030303,53.848,101245.705537879,100356.986030303
2021-05-02,"Brazos_2020_18",2021,23.5720486111111,29.165,18.47,82.6319444444444,2.54,100268.744131944,99397.0900694444
2021-05-03,"Brazos_2020_18",2021,26.2823541666667,31.11,22.78,82.3847222222222,0,100059.593541667,99197.6844375
2021-05-04,"Brazos_2020_18",2021,22.4910972222222,25.56,18.1466666666667,86.3645833333333,9.652,100924.301840278,100043.874479167
2021-05-05,"Brazos_2020_18",2021,18.8727222222222,25.56,12.78,78.8701388888889,0,101783.985472222,100884.955861111
2021-05-06,"Brazos_2020_18",2021,20.7532222222222,28.33,14.0733333333333,79.3916666666667,0.254,102004.245701389,101108.900659722
2021-05-07,"Brazos_2020_18",2021,22.0290972222222,28.4725,14.44,72.7361111111111,0,101877.308159722,100986.942798611
2021-05-08,"Brazos_2020_18",2021,23.2019722222222,29.86,15.56,80.8694444444444,0,101216.605256944,100335.499270833
2021-05-09,"Brazos_2020_18",2021,26.4059027777778,30.28,23.47,81.5236111111111,0,100804.348375,99936.4095
2021-05-10,"Brazos_2020_18",2021,24.4559791666667,28.666,19.44,89.84375,0,101069.642270833,100193.728986111
2021-05-11,"Brazos_2020_18",2021,21.307375,31.53,16.945,91.4326388888889,6.096,101263.392618056,100376.308409722
2021-05-12,"Brazos_2020_18",2021,17.3089285714286,17.9633333333333,16.67,90.0373015873016,0,101970.177571429,101064.857761905
2021-05-13,"Brazos_2020_18",2021,21.1216041666667,23.47,16.39,75.253125,0,102281.08909375,101384.666979167
2021-05-14,"Brazos_2020_18",2021,21.9151388888889,26.6666666666667,17.9633333333333,75.6486111111111,0,102070.313736111,101178.073909722
2021-05-15,"Brazos_2020_18",2021,21.9417361111111,27.64,15.56,81.8256944444445,0,101723.921236111,100834.708798611
2021-05-16,"Brazos_2020_18",2021,21.8808680555556,25.37,18.61,89.5243055555556,3.302,101403.835569444,100517.400138889
2021-05-17,"Brazos_2020_18",2021,22.3677777777778,28.7033333333333,18.47,89.8090277777778,2.794,101021.861736111,100140.196319444
2021-05-18,"Brazos_2020_18",2021,21.962803030303,28.1925,17.78,87.4848484848485,43.18,100945.202462121,100062.925227273
2021-05-19,"Brazos_2020_18",2021,19.8836594202899,22.22,17.78,90.6478260869565,5.588,101005.600992754,100116.676789855
2021-05-20,"Brazos_2020_18",2021,22.8911111111111,28.1925,18.89,84.9166666666667,0,101170.093333333,100288.655
2021-05-21,"Brazos_2020_18",2021,23.77875,28.33,21.11,87.4305555555556,0,101579.297222222,100696.970555556
2021-05-22,"Brazos_2020_18",2021,24.4507222222222,27.0825,22.22,88.0784722222222,1.524,101806.991986111,100924.714993056
2021-05-23,"Brazos_2020_18",2021,21.9543055555556,23.89,20.56,94.7555555555556,13.97,101883.920854167,100993.562777778
2021-05-24,"Brazos_2020_18",2021,22.3429861111111,26.53,20.3733333333333,95.25,19.812,101650.333576389,100763.159027778
2021-05-25,"Brazos_2020_18",2021,24.7018055555556,27.78,21.67,91.5381944444444,2.54,101600.491215278,100720.742708333
2021-05-26,"Brazos_2020_18",2021,26.4752777777778,31.2525,22.36,84.3576388888889,0,101735.431597222,100859.645069444
2021-05-27,"Brazos_2020_18",2021,26.8552569444444,31.67,22.78,81.64375,0,101432.209368056,100560.119736111
2021-05-28,"Brazos_2020_18",2021,24.8033333333333,30.3733333333333,19.165,87.8777777777778,50.546,101344.191375,100466.898458333
