"property","sampling.year","sampling.date","visit.type","date","mean.temp","sd.temp","max.temp","min.temp","daily.precip"
"Brazos_2020_18",2020,"6/20/20","i","2020-04-24",23.2936666666667,8.02644171212131,33.055,12.5933333333333,0
"Brazos_2020_18",2020,"6/20/20","i","2020-04-25",18.142619047619,2.1729649072397,20.3733333333333,15.1866666666667,0.762
"Brazos_2020_18",2020,"6/20/20","i","2020-04-26",19.10875,1.91702092136809,21.67,17.0366666666667,0
"Brazos_2020_18",2020,"6/20/20","i","2020-04-27",21.6423333333333,6.37903637472372,29.58,11.222,0
"Brazos_2020_18",2020,"6/20/20","i","2020-04-28",25.7615347222222,3.15099835148494,30.42,21.67,0
"Brazos_2020_18",2020,"6/20/20","i","2020-04-29",21.485,3.88953424338118,25.9725,14.72,12.192
"Brazos_2020_18",2020,"6/20/20","i","2020-04-30",19.1319652777778,6.33168643327523,27.64,10,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-01",21.9018958333333,5.70506176678501,29.6266666666667,13.47,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-02",23.7190555555556,4.97289150174059,30.1866666666667,17.22,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-03",25.3573819444444,4.13922461713654,31.558,20.56,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-04",26.3046180555556,3.94839852402706,32.64,21.67,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-05",24.2863541666667,1.82238430532925,28.055,21.11,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-06",22.2467916666667,4.86347739708002,29.0275,15.28,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-07",21.4079513888889,6.6156387602764,28.7475,11.11,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-08",23.5402847222222,3.14536604955583,29.4425,16.8075,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-09",18.1180208333333,3.37581162912628,23.055,12.7775,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-10",17.5252222222222,6.7038025015562,26.67,8.47,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-11",20.6093402777778,7.32419784638187,28.89,9.86,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-12",20.4221527777778,2.25712508344371,25.14,18.055,27.432
"Brazos_2020_18",2020,"6/20/20","i","2020-05-13",24.1905208333333,4.48061059512012,30.7433333333333,18.47,0.254
"Brazos_2020_18",2020,"6/20/20","i","2020-05-14",26.1242361111111,3.88695604421426,31.8075,22.22,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-15",24.9562708333333,4.19584298152756,33.0575,20,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-16",21.8966568627451,1.91549365416176,24.86,19.0275,9.144
"Brazos_2020_18",2020,"6/20/20","i","2020-05-17",22.9953472222222,4.12405814072836,29.165,18.33,2.286
"Brazos_2020_18",2020,"6/20/20","i","2020-05-18",25.5635069444444,6.20296712437564,33.33,16.67,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-19",27.3025833333333,4.90037090161857,34.165,20.56,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-20",27.5768472222222,4.02758875369381,33.61,22.5933333333333,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-21",26.9534583333333,2.99011083650983,31.8533333333333,23.33,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-22",28.0045277777778,3.72303427388318,33.61,23.33,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-23",28.6439861111111,3.32125032110663,33.554,25,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-24",23.3602847222222,3.06149062256857,30.14,18.89,11.43
"Brazos_2020_18",2020,"6/20/20","i","2020-05-25",21.2302083333333,2.10378038512018,24.6266666666667,18.89,1.524
"Brazos_2020_18",2020,"6/20/20","i","2020-05-26",22.5195486111111,3.45052751847406,27.22,18.1925,3.048
"Brazos_2020_18",2020,"6/20/20","i","2020-05-27",20.3493958333333,4.4821626284696,29.8133333333333,15.56,40.64
"Brazos_2020_18",2020,"6/20/20","i","2020-05-28",23.0880138888889,5.33008854507591,30,15.56,0.254
"Brazos_2020_18",2020,"6/20/20","i","2020-05-29",24.2446805555556,3.61619915963122,29.86,19.58,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-30",23.5561458333333,4.80650514118652,30,16.8533333333333,0
"Brazos_2020_18",2020,"6/20/20","i","2020-05-31",24.5501111111111,3.23392410472739,29.2566666666667,20,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-01",25.4494444444444,3.09202148113084,29.86,21.67,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-02",26.5759305555556,4.11385394989355,31.8533333333333,21.11,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-03",25.6111666666667,4.24640901545883,33.055,19.86,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-04",27.3109166666667,3.81585714881902,33.1466666666667,22.5,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-05",28.1228125,4.04914149525315,34.165,22.64,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-06",27.7429166666667,4.85535679569757,34.8133333333333,21.25,3.048
"Brazos_2020_18",2020,"6/20/20","i","2020-06-07",27.8539583333333,4.25581379311486,33.61,22.22,0.254
"Brazos_2020_18",2020,"6/20/20","i","2020-06-08",29.0681388888889,4.74303438685058,35.28,22.22,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-09",30.1076736111111,3.45427858142125,35.56,26.11,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-10",25.6256736111111,4.47730864624249,32.22,18.112,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-11",23.6742291666667,7.32015269695882,32.4066666666667,13.222,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-12",23.8646388888889,6.35245717335359,31.67,15,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-13",24.9747569444444,6.28982617057008,32.78,16.2966666666667,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-14",25.8906746031746,7.20188472929833,33.5166666666667,15.56,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-15",29.7678921568627,3.89694920647566,34.3025,21.1125,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-16",27.5535069444444,5.4962948212434,34.44,19.0733333333333,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-17",27.4764583333333,5.19838224585628,34.3025,19.0733333333333,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-18",27.2526041666667,5.49539044491464,34.305,18.7033333333333,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-19",27.7101111111111,4.48796752430261,34.554,20.6975,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-20",26.5314513888889,4.309723840161,33.3333333333333,19.58,28.448
"Brazos_2020_18",2020,"6/20/20","i","2020-06-21",26.6534652777778,3.28668079302134,34.2566666666667,23.33,3.556
"Brazos_2020_18",2020,"6/20/20","i","2020-06-22",26.3596875,1.61907783387822,29.2566666666667,24.0275,1.778
"Brazos_2020_18",2020,"6/20/20","i","2020-06-23",25.0001388888889,2.86684720600462,30.9725,21.67,3.81
"Brazos_2020_18",2020,"6/20/20","i","2020-06-24",24.6625,2.0474920148134,29.4433333333333,22.22,2.54
"Brazos_2020_18",2020,"6/20/20","i","2020-06-25",25.0270833333333,2.67301701975927,31.2525,22.4066666666667,19.05
"Brazos_2020_18",2020,"6/20/20","i","2020-06-26",24.4789513888889,1.85087275436434,28.055,22.4066666666667,1.016
"Brazos_2020_18",2020,"6/20/20","i","2020-06-27",28.1211666666667,2.90827146149045,32.5,23.1466666666667,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-28",27.7923263888889,1.46077635906586,30,25.9725,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-29",28.9476041666667,2.18282951804787,32.3625,26.11,0
"Brazos_2020_18",2020,"6/20/20","i","2020-06-30",29.1477777777778,2.51222593461214,33.47,26.67,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-01",29.7226388888889,3.02959055669637,34.72,25.6975,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-02",29.9245555555556,3.6015723266141,35.9266666666667,25.56,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-03",29.3812152777778,4.32539073504571,36.53,23.8866666666667,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-04",28.6127986111111,5.0201118915151,35.9725,22.36,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-05",28.7922916666667,3.31231484989804,33.89,23.89,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-06",29.9388194444444,3.12232226257844,35.6975,26.11,0.508
"Brazos_2020_18",2020,"6/20/20","i","2020-07-07",27.9320069444444,2.26934368264256,33.1925,23.89,1.27
"Brazos_2020_18",2020,"6/20/20","i","2020-07-08",29.8590277777778,4.2741516777499,36.11,23.5166666666667,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-09",30.7371736111111,3.69780803771181,36.39,26.53,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-10",30.8897222222222,4.31709308835174,37.22,25,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-11",31.2892361111111,4.76371964689305,38.89,25.56,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-12",31.0643402777778,4.54730795752583,38.1925,25.56,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-13",31.9733680555556,5.10395357720926,40,25.56,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-14",31.0211666666667,4.82719990873977,38.33,25.14,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-15",30.6525208333333,4.05784003171355,37.2225,26.11,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-16",30.7592083333333,4.99429432357154,38.1466666666667,24.44,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-17",30.4512698412698,4.13013070329775,36.4833333333333,24.2566666666667,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-19",32.8408,2.93216314537768,36.39,27.4066666666667,0
"Brazos_2020_18",2020,"6/20/20","i","2020-07-20",28.7149122807018,4.99385644090533,34.8133333333333,22.0825,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-01",10.5833333333333,4.56326253140837,17.225,6.1125,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-02",11.4147291666667,7.17625538442873,20.56,1.25,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-03",13.0867361111111,2.63530008095984,18.4725,10.5575,7.874
"Brazos_2020_18",2021,"5/30/21","i","2021-04-04",14.2933819444444,5.17112282901418,22.2233333333333,7.40666666666667,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-05",18.9165763888889,4.30028801191931,24.58,12.114,0.254
"Brazos_2020_18",2021,"5/30/21","i","2021-04-06",22.2019513888889,3.24210623541813,27.668,18.33,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-07",21.5988819444444,2.99061107107763,27.5933333333333,13.8875,9.144
"Brazos_2020_18",2021,"5/30/21","i","2021-04-08",20.8663492063492,7.02117539461575,29.44,10.56,0.254
"Brazos_2020_18",2021,"5/30/21","i","2021-04-09",23.8543402777778,2.63471950283998,28.47,21.11,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-10",19.5420069444444,4.24131310860391,25,10.6975,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-11",18.2803055555556,8.91035625716669,29.44,6.11,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-12",21.8322348484848,5.63360703281267,28.33,10,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-13",23.9860069444444,2.31053510306813,27.78,21.11,0.762
"Brazos_2020_18",2021,"5/30/21","i","2021-04-14",22.2521363636364,1.69439139650361,24.72,19.86,0.508
"Brazos_2020_18",2021,"5/30/21","i","2021-04-15",17.7934513888889,1.55681960385113,20,15.56,13.208
"Brazos_2020_18",2021,"5/30/21","i","2021-04-16",17.26625,1.7440263122378,20.9725,15,3.048
"Brazos_2020_18",2021,"5/30/21","i","2021-04-17",13.5761180555556,1.50023527581507,16.25,11.67,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-18",12.7834375,3.39025857706368,18.22,8.89,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-19",14.8979513888889,5.70426417421856,21.945,6.67,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-20",17.8866319444444,4.95704126460366,26.334,12.36,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-21",11.4938263888889,4.51110936056677,18.33,5.37333333333333,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-22",14.5811527777778,6.1227619850755,20.7433333333333,5.224,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-23",19.2061805555556,1.90666446419546,23.1925,17.78,69.342
"Brazos_2020_18",2021,"5/30/21","i","2021-04-24",20.3295277777778,3.1401823351883,25.42,15.14,0.508
"Brazos_2020_18",2021,"5/30/21","i","2021-04-25",20.5770694444444,5.60669978942909,28.33,12.7775,0.254
"Brazos_2020_18",2021,"5/30/21","i","2021-04-26",22.2006805555556,3.3270111156362,27.22,18.33,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-27",22.9601944444444,1.77894438292835,25.448,20.56,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-28",25.6270902777778,2.30380221479128,29.0733333333333,22.5933333333333,0
"Brazos_2020_18",2021,"5/30/21","i","2021-04-29",23.9426041666667,1.73629301233054,28.1925,21.8075,2.286
"Brazos_2020_18",2021,"5/30/21","i","2021-04-30",21.1748106060606,1.03052292973914,23.61,20,11.684
"Brazos_2020_18",2021,"5/30/21","i","2021-05-01",20.6585606060606,2.08501007416739,24.72,18.33,56.134
"Brazos_2020_18",2021,"5/30/21","i","2021-05-02",23.5720486111111,3.8427423356455,29.165,18.47,2.54
"Brazos_2020_18",2021,"5/30/21","i","2021-05-03",26.2823541666667,3.0520437902914,31.11,22.78,0
"Brazos_2020_18",2021,"5/30/21","i","2021-05-04",22.4910972222222,1.8456543796634,25.56,18.1466666666667,9.652
"Brazos_2020_18",2021,"5/30/21","i","2021-05-05",18.8727222222222,4.12381569140557,25.56,12.78,0
"Brazos_2020_18",2021,"5/30/21","i","2021-05-06",20.7532222222222,5.36591083156764,28.33,14.0733333333333,0.254
"Brazos_2020_18",2021,"5/30/21","i","2021-05-07",22.0290972222222,5.09643319953148,28.4725,14.44,0
"Brazos_2020_18",2021,"5/30/21","i","2021-05-08",23.2019722222222,5.06847500211069,29.86,15.56,0
"Brazos_2020_18",2021,"5/30/21","i","2021-05-09",26.4059027777778,2.38903332931774,30.28,23.47,0
"Brazos_2020_18",2021,"5/30/21","i","2021-05-10",24.4559791666667,2.6921840572924,28.666,19.44,0
"Brazos_2020_18",2021,"5/30/21","i","2021-05-11",21.307375,4.52147350059092,31.53,16.945,6.096
"Brazos_2020_18",2021,"5/30/21","i","2021-05-12",17.3089285714286,0.449302402407915,17.9633333333333,16.67,0
"Brazos_2020_18",2021,"5/30/21","i","2021-05-13",21.1216041666667,2.1388532379785,23.47,16.39,0
"Brazos_2020_18",2021,"5/30/21","i","2021-05-14",21.9151388888889,3.27759645265265,26.6666666666667,17.9633333333333,0
"Brazos_2020_18",2021,"5/30/21","i","2021-05-15",21.9417361111111,4.38064428122614,27.64,15.56,0
"Brazos_2020_18",2021,"5/30/21","i","2021-05-16",21.8808680555556,2.12544316889464,25.37,18.61,3.302
"Brazos_2020_18",2021,"5/30/21","i","2021-05-17",22.3677777777778,2.74742094331658,28.7033333333333,18.47,2.794
"Brazos_2020_18",2021,"5/30/21","i","2021-05-18",21.962803030303,3.82454306626356,28.1925,17.78,43.18
"Brazos_2020_18",2021,"5/30/21","i","2021-05-19",19.8836594202899,1.67491786582756,22.22,17.78,5.588
"Brazos_2020_18",2021,"5/30/21","i","2021-05-20",22.8911111111111,3.300376960854,28.1925,18.89,0
"Brazos_2020_18",2021,"5/30/21","i","2021-05-21",23.77875,2.66194616157986,28.33,21.11,0
"Brazos_2020_18",2021,"5/30/21","i","2021-05-22",24.4507222222222,1.6911477983921,27.0825,22.22,1.524
"Brazos_2020_18",2021,"5/30/21","i","2021-05-23",21.9543055555556,0.69357261699137,23.89,20.56,14.224
"Brazos_2020_18",2021,"5/30/21","i","2021-05-24",22.3429861111111,1.59932845426749,26.53,20.3733333333333,19.812
"Brazos_2020_18",2021,"5/30/21","i","2021-05-25",24.7018055555556,1.82586341607764,27.78,21.67,2.54
"Brazos_2020_18",2021,"5/30/21","i","2021-05-26",26.4752777777778,3.14356252782486,31.2525,22.36,0
"Brazos_2020_18",2021,"5/30/21","i","2021-05-27",26.8552569444444,3.1461019555066,31.67,22.78,0
"Brazos_2020_18",2021,"5/30/21","i","2021-05-28",24.8033333333333,3.07491875702739,30.3733333333333,19.165,50.546
"Brazos_2020_18",2021,"5/30/21","i","2021-05-29",24.7488333333333,4.24616475118464,30.9266666666667,18.7033333333333,0
"Brazos_2020_18",2021,"5/30/21","i","2021-05-30",24.5435763888889,2.36949863068524,28.47,21.67,5.334
"Brazos_2020_18",2021,"5/30/21","i","2021-05-31",24.7221180555556,3.30181563267423,29.4425,20.56,3.048
"Brazos_2020_18",2021,"5/30/21","i","2021-06-01",23.6492152777778,2.1669157791458,26.67,20.56,31.75
"Brazos_2020_18",2021,"5/30/21","i","2021-06-02",23.7621527777778,3.4561283866372,30.28,19.44,1.016
"Brazos_2020_18",2021,"5/30/21","i","2021-06-03",22.1728819444444,2.60902060653265,27.5933333333333,19.44,5.842
"Brazos_2020_18",2021,"5/30/21","i","2021-06-04",22.6651388888889,2.29200186832652,27.0825,20,1.524
"Brazos_2020_18",2021,"5/30/21","i","2021-06-05",23.5594791666667,2.24647068626169,29.025,20.835,1.016
"Brazos_2020_18",2021,"5/30/21","i","2021-06-06",25.6239097222222,4.76360746337973,32.22,19.44,0.254
"Brazos_2020_18",2021,"5/30/21","i","2021-06-07",26.1553819444444,2.01896679792143,30.3733333333333,23.75,0
"Brazos_2020_18",2021,"5/30/21","i","2021-06-08",28.1752777777778,2.74315943825796,31.945,23.47,0.508
"Brazos_2020_18",2021,"5/30/21","i","2021-06-09",30.384375,2.55875592781886,33.5166666666667,26.11,0
"Brazos_2020_18",2021,"5/30/21","i","2021-06-10",28.5077013888889,3.35425747198325,33.89,24.44,0
"Brazos_2020_18",2021,"5/30/21","i","2021-06-11",28.3545555555556,3.00803693696914,32.9633333333333,24.44,0
"Brazos_2020_18",2021,"5/30/21","i","2021-06-12",28.0500208333333,3.54613680195028,34.025,23.89,0
"Brazos_2020_18",2021,"5/30/21","i","2021-06-13",29.1983611111111,4.23049981220075,35,23.89,0
"Brazos_2020_18",2021,"5/30/21","i","2021-06-14",28.0070486111111,3.91254508686008,35,22.225,5.842
"Brazos_2020_18",2021,"5/30/21","i","2021-06-15",28.6909722222222,4.44585893780347,34.44,22.9633333333333,0.254
"Brazos_2020_18",2021,"5/30/21","i","2021-06-16",27.4820694444444,5.33136731130123,34.44,20.6975,0
"Brazos_2020_18",2021,"5/30/21","i","2021-06-17",28.595,4.07263012710139,35,22.78,0
"Brazos_2020_18",2021,"5/30/21","i","2021-06-18",27.1732777777778,4.45445284886592,32.9175,20.78,0
"Brazos_2020_18",2021,"5/30/21","i","2021-06-19",27.754625,5.27213019475609,34.44,20,0
"Brazos_2020_18",2021,"5/30/21","i","2021-06-20",28.5562430555556,3.77221554857052,34.3025,22.22,0
"Brazos_2020_18",2021,"5/30/21","i","2021-06-21",27.7341388888889,1.96907444825474,31.805,25.56,9.906
"Brazos_2020_18",2021,"5/30/21","i","2021-06-22",26.7727314814815,2.13359842113649,29.72,23.89,60.706
"Brazos_2020_18",2021,"5/30/21","i","2021-06-23",28.7736388888889,4.03596298204426,34.165,22.9175,0
"Brazos_2020_18",2021,"5/30/21","i","2021-06-24",28.8662430555556,3.83916373177414,34.44,23.33,0
"Brazos_2020_18",2021,"5/30/21","i","2021-06-25",29.0721388888889,3.49925920513215,33.89,24.552,0
"Brazos_2020_18",2021,"5/30/21","i","2021-06-26",31.5307051282051,2.34019338405746,33.89,26.11,0
"Brazos_2020_18",2021,"5/30/21","i","2021-06-27",27.5067857142857,2.68726922796003,31.5275,23.33,0.508
"Brazos_2020_18",2021,"5/30/21","i","2021-06-28",24.7129097222222,2.12543291241269,28.444,22.22,9.906
"Brazos_2020_18",2021,"5/30/21","i","2021-06-29",24.9110486111111,2.19856494449608,29.165,22.22,17.018
"Brazos_2020_18",2021,"5/30/21","i","2021-06-30",27.1238333333333,3.96095842225174,31.945,22.64,0.254
"Burnet_2020_12",2021,"5/27/21","i","2021-03-30",19.9844551282051,3.65803046787993,25.5846153846154,15.9428571428571,0
"Burnet_2020_12",2021,"5/27/21","i","2021-03-31",16.8557707570208,3.10419388530156,20.9692307692308,10.9692307692308,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-01",12.6307692307692,5.18749461054642,19.1076923076923,3.87692307692308,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-02",14.4831944444444,4.20093658589609,19.7384615384615,7.90769230769231,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-03",13.611076007326,1.88293065583248,16.9769230769231,10.9692307692308,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-04",15.8889880952381,2.74811105789038,20.9692307692308,12.9846153846154,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-05",18.9917064879565,3.85797613939397,24.1076923076923,14.0307692307692,0.254
"Burnet_2020_12",2021,"5/27/21","i","2021-04-06",22.4981084020147,3.95948760746261,28.9923076923077,17.9714285714286,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-07",23.227331002331,3.71570589569269,28.9538461538462,16.5076923076923,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-08",21.4349983349983,7.59892605336825,31.7461538461538,11.2384615384615,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-09",25.2698717948718,2.11253858664851,27.375,23.15,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-10",20.4124542124542,3.5691139301326,24.9333333333333,16.4692307692308,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-11",20.5109294871795,7.88048266919735,30.7384615384615,8.63846153846154,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-12",23.341481990232,4.67603414798632,31.0076923076923,17.0285714285714,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-13",21.748178950679,2.70083503546606,26.5153846153846,17.2923076923077,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-14",22.064731032856,2.38480997118857,26.675,18.9923076923077,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-15",16.0719425876411,1.34203879541909,20.5428571428571,14.0307692307692,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-16",16.1951968864469,1.66777107645703,19.5866666666667,13.9153846153846,12.954
"Burnet_2020_12",2021,"5/27/21","i","2021-04-17",11.5580377955378,1.66194596234735,13.9153846153846,8.99230769230769,0.254
"Burnet_2020_12",2021,"5/27/21","i","2021-04-18",13.3236519036519,3.88267721160866,19.1846153846154,8.98888888888889,0.254
"Burnet_2020_12",2021,"5/27/21","i","2021-04-19",15.0733974358974,4.59646455291942,21.7461538461538,8.02307692307692,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-20",15.1522168803419,4.86947632654909,23.8,8.83846153846154,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-21",9.51074608262108,3.58443927659937,15.1538461538462,4.69230769230769,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-22",12.9509959484959,2.76201739185914,16.0076923076923,8.33076923076923,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-23",20.0031093559219,2.94497009894584,24.0307692307692,15.91,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-24",20.5234176362853,4.43704147035861,26.8230769230769,13.4769230769231,0.254
"Burnet_2020_12",2021,"5/27/21","i","2021-04-25",21.0654137529138,6.705958146364,30.3076923076923,12.0153846153846,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-26",22.6009684065934,3.52716878935504,27.7076923076923,17.9692307692308,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-27",21.9640801253485,1.14892542770245,24.0307692307692,20.9333333333333,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-28",24.387264957265,2.09185967537338,28.7153846153846,22.0153846153846,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-29",18.8819960594961,0.865371508854713,20.2307692307692,17.9777777777778,0
"Burnet_2020_12",2021,"5/27/21","i","2021-04-30",18.4068334531754,1.19868091359088,20.9692307692308,17.0142857142857,8.636
"Burnet_2020_12",2021,"5/27/21","i","2021-05-01",18.4182709216165,1.31424690113975,21.1285714285714,15.3076923076923,13.97
"Burnet_2020_12",2021,"5/27/21","i","2021-05-02",22.020561036186,6.10606341231742,30.8923076923077,14.2090909090909,0
"Burnet_2020_12",2021,"5/27/21","i","2021-05-03",26.5574723366911,4.94047975923716,34.0307692307692,21.0076923076923,0
"Burnet_2020_12",2021,"5/27/21","i","2021-05-04",21.1148726273726,2.76151470714669,25.6153846153846,17.3615384615385,0
"Burnet_2020_12",2021,"5/27/21","i","2021-05-05",19.066452991453,4.53028285840503,25.9692307692308,13.0230769230769,0
"Burnet_2020_12",2021,"5/27/21","i","2021-05-06",21.508091977467,5.61190398581921,29.0363636363636,13.025,0
"Burnet_2020_12",2021,"5/27/21","i","2021-05-07",22.6231036324786,4.06703940885527,27.9846153846154,16.9769230769231,0
"Burnet_2020_12",2021,"5/27/21","i","2021-05-08",24.1092032967033,4.75676912605598,30.9692307692308,17.9714285714286,0
"Burnet_2020_12",2021,"5/27/21","i","2021-05-09",25.6898931623932,2.84762372190626,30.9692307692308,22,0
"Burnet_2020_12",2021,"5/27/21","i","2021-05-10",19.4479990842491,2.66927740646749,23.9923076923077,14.28,0.508
"Burnet_2020_12",2021,"5/27/21","i","2021-05-11",16.0009904773875,1.25808056291931,17.4933333333333,14.0307692307692,2.286
"Burnet_2020_12",2021,"5/27/21","i","2021-05-12",15.5033869429182,1.45307185158067,17.9846153846154,13.4076923076923,6.35
"Burnet_2020_12",2021,"5/27/21","i","2021-05-13",17.3687133699634,3.14504764048748,22.3230769230769,14.0307692307692,0
"Burnet_2020_12",2021,"5/27/21","i","2021-05-14",20.5647435897436,5.00889710944236,27.0153846153846,12.9076923076923,0
"Burnet_2020_12",2021,"5/27/21","i","2021-05-15",21.970902014652,2.15119903172495,25.9692307692308,19.0285714285714,0
"Burnet_2020_12",2021,"5/27/21","i","2021-05-16",22.5662057387057,1.98984985373711,25.9307692307692,20,0.508
"Burnet_2020_12",2021,"5/27/21","i","2021-05-17",21.9367491478429,1.96553441501582,26.2384615384615,17.6875,2.032
"Burnet_2020_12",2021,"5/27/21","i","2021-05-18",19.4288852572548,1.17495337123651,22.0153846153846,17.9555555555556,24.384
"Burnet_2020_12",2021,"5/27/21","i","2021-05-19",19.0313186813187,1.67956388653461,22,16.9769230769231,11.43
"Burnet_2020_12",2021,"5/27/21","i","2021-05-20",21.6189592352092,4.43826850853933,27.9846153846154,15.6230769230769,0
"Burnet_2020_12",2021,"5/27/21","i","2021-05-21",23.1091814802844,3.67496860280134,28.2230769230769,18.5470588235294,0
"Burnet_2020_12",2021,"5/27/21","i","2021-05-22",21.9121495344933,0.18992669009997,22.2857142857143,21.3666666666667,0
"Burnet_2020_12",2021,"5/27/21","i","2021-05-23",21.4998080707172,0.653829720581609,22.8181818181818,20.9533333333333,12.446
"Burnet_2020_12",2021,"5/27/21","i","2021-05-25",28.2921538461538,2.48115671112759,31.3615384615385,24.5866666666667,0
"Burnet_2020_12",2021,"5/27/21","i","2021-05-26",25.1251308876309,4.30159909089754,31.0076923076923,18.0230769230769,7.874
